pp_id,stim_tempo_intended,length,sequence_id,interval_ratio_i,interval_ratio,quantized_ratio_i,quantized_ratio,quantized_ratio_str
44,400,4,44_188,1,0.5263157894736841,1,0.5,1:1
44,400,4,44_188,2,0.3400503778337534,2,0.3333333333333333,1:2
44,400,4,44_19,1,0.4389799635701272,1,0.4285714285714285,3:4
44,400,4,44_19,2,0.6905829596412558,2,0.6666666666666666,2:1
44,400,4,44_192,1,0.4969325153374236,1,0.5,1:1
44,400,4,44_192,2,0.5,2,0.5,1:1
44,400,4,44_23,1,0.5155807365439093,1,0.5,1:1
44,400,4,44_23,2,0.5074183976261123,2,0.5,1:1
44,400,4,44_3,1,0.6115702479338841,1,0.6,3:2
44,400,4,44_3,2,0.3790322580645162,2,0.4,2:3
44,400,4,44_35,1,0.3313609467455621,1,0.3333333333333333,1:2
44,400,4,44_35,2,0.6627565982404688,2,0.6666666666666666,2:1
44,400,4,44_37,1,0.6970588235294118,1,0.6666666666666666,2:1
44,400,4,44_37,2,0.3020527859237534,2,0.3333333333333333,1:2
44,400,4,44_43,1,0.3896457765667576,1,0.4,2:3
44,400,4,44_43,2,0.6256983240223464,2,0.6,3:2
44,400,4,44_45,1,0.4233870967741938,1,0.4285714285714285,3:4
44,400,4,44_45,2,0.5731462925851705,2,0.5714285714285714,4:3
44,400,4,44_60,1,0.3398876404494382,1,0.3333333333333333,1:2
44,400,4,44_60,2,0.5086580086580085,2,0.5,1:1
44,400,4,44_62,1,0.6773162939297128,1,0.6666666666666666,2:1
44,400,4,44_62,2,0.2650918635170602,2,0.25,1:3
44,400,4,44_64,1,0.6107784431137723,1,0.6,3:2
44,400,4,44_64,2,0.3939393939393941,2,0.4,2:3
44,400,4,44_74,1,0.6749999999999996,1,0.6666666666666666,2:1
44,400,4,44_74,2,0.3669354838709679,2,0.3333333333333333,1:2
44,400,4,44_88,1,0.3685503685503687,1,0.3333333333333333,1:2
44,400,4,44_88,2,0.6425,2,0.6666666666666666,2:1
44,400,4,44_9,1,0.5390946502057614,1,0.5,1:1
44,400,4,44_9,2,0.4686192468619244,2,0.5,1:1
44,400,4,44_94,1,0.4816414686825056,1,0.5,1:1
44,400,4,44_94,2,0.4678362573099415,2,0.5,1:1
44,400,4,44_99,1,0.5188284518828452,1,0.5,1:1
44,400,4,44_99,2,0.3898305084745767,2,0.4,2:3
44,400,5,44_105,1,0.4446902654867259,1,0.4,2:3
44,400,5,44_105,2,0.5717539863325738,2,0.6,3:2
44,400,5,44_105,3,0.5236768802228418,3,0.5,1:1
44,400,5,44_107,1,0.3525000000000001,1,0.3333333333333333,1:2
44,400,5,44_107,2,0.514910536779324,2,0.5,1:1
44,400,5,44_107,3,0.5269978401727864,3,0.5,1:1
44,400,5,44_111,1,0.5110220440881763,1,0.5,1:1
44,400,5,44_111,2,0.4979591836734694,2,0.5,1:1
44,400,5,44_111,3,0.5256410256410255,3,0.5,1:1
44,400,5,44_115,1,0.6654676258992803,1,0.6666666666666666,2:1
44,400,5,44_115,2,0.3858921161825728,2,0.4,2:3
44,400,5,44_115,3,0.4444444444444446,3,0.4285714285714285,3:4
44,400,5,44_123,1,0.6009501187648454,1,0.6,3:2
44,400,5,44_123,2,0.4000000000000004,2,0.4,2:3
44,400,5,44_123,3,0.6237623762376235,3,0.6,3:2
44,400,5,44_125,1,0.7110389610389602,1,0.75,3:1
44,400,5,44_125,2,0.2379679144385032,2,0.2,1:4
44,400,5,44_125,3,0.5367231638418078,3,0.5714285714285714,4:3
44,400,5,44_13,1,0.3127753303964755,1,0.2857142857142857,2:5
44,400,5,44_13,2,0.5342465753424659,2,0.5555555555555556,5:4
44,400,5,44_13,3,0.5862068965517239,3,0.5714285714285714,4:3
44,400,5,44_143,1,0.4901574803149608,1,0.5,1:1
44,400,5,44_143,2,0.6474999999999999,2,0.6666666666666666,2:1
44,400,5,44_143,3,0.3831521739130434,3,0.3333333333333333,1:2
44,400,5,44_158,1,0.2954545454545458,1,0.25,1:3
44,400,5,44_158,2,0.5947242206235012,2,0.6,3:2
44,400,5,44_158,3,0.5184049079754598,3,0.5,1:1
44,400,5,44_160,1,0.6425120772946857,1,0.6666666666666666,2:1
44,400,5,44_160,2,0.4553846153846153,2,0.4285714285714285,3:4
44,400,5,44_160,3,0.5071633237822352,3,0.5,1:1
44,400,5,44_162,1,0.722991689750692,1,0.6666666666666666,2:1
44,400,5,44_162,2,0.2666666666666671,2,0.3333333333333333,1:2
44,400,5,44_162,3,0.6658595641646491,3,0.6666666666666666,2:1
44,400,5,44_166,1,0.5590994371482179,1,0.5454545454545454,6:5
44,400,5,44_166,2,0.4115586690017513,2,0.4166666666666667,5:7
44,400,5,44_166,3,0.6774193548387097,3,0.7,7:3
44,400,5,44_170,1,0.3743718592964821,1,0.375,3:5
44,400,5,44_170,2,0.4585635359116024,2,0.4545454545454545,5:6
44,400,5,44_170,3,0.5,3,0.5,1:1
44,400,5,44_172,1,0.3954451345755693,1,0.3333333333333333,1:2
44,400,5,44_172,2,0.473257698541329,2,0.5,1:1
44,400,5,44_172,3,0.6385068762278979,3,0.6666666666666666,2:1
44,400,5,44_174,1,0.3806306306306305,1,0.375,3:5
44,400,5,44_174,2,0.459866220735786,2,0.4545454545454545,5:6
44,400,5,44_174,3,0.6578411405295312,3,0.6666666666666666,2:1
44,400,5,44_178,1,0.4063260340632603,1,0.4,2:3
44,400,5,44_178,2,0.5,2,0.5,1:1
44,400,5,44_178,3,0.6146095717884134,3,0.6,3:2
44,400,5,44_182,1,0.3913043478260871,1,0.375,3:5
44,400,5,44_182,2,0.6124999999999997,2,0.625,5:3
44,400,5,44_182,3,0.4397163120567381,3,0.4285714285714285,3:4
44,400,5,44_186,1,0.33806146572104,1,0.3333333333333333,1:2
44,400,5,44_186,2,0.5,2,0.5,1:1
44,400,5,44_186,3,0.5957446808510637,3,0.5714285714285714,4:3
44,400,5,44_21,1,0.4879518072289159,1,0.5,1:1
44,400,5,44_21,2,0.4586330935251799,2,0.4545454545454545,5:6
44,400,5,44_21,3,0.6733780760626396,3,0.6666666666666666,2:1
44,400,5,44_25,1,0.3400576368876077,1,0.3333333333333333,1:2
44,400,5,44_25,2,0.4821052631578948,2,0.5,1:1
44,400,5,44_25,3,0.5761124121779857,3,0.5714285714285714,4:3
44,400,5,44_27,1,0.3050397877984087,1,0.2857142857142857,2:5
44,400,5,44_27,2,0.5357873210633947,2,0.5555555555555556,5:4
44,400,5,44_27,3,0.5646766169154233,3,0.5714285714285714,4:3
44,400,5,44_29,1,0.3664772727272722,1,0.3846153846153846,5:8
44,400,5,44_29,2,0.7012578616352201,2,0.7272727272727273,8:3
44,400,5,44_29,3,0.4973821989528803,3,0.4285714285714285,3:4
44,400,5,44_39,1,0.3302469135802467,1,0.3333333333333333,1:2
44,400,5,44_39,2,0.6516516516516517,2,0.6666666666666666,2:1
44,400,5,44_39,3,0.3342939481268008,3,0.3333333333333333,1:2
44,400,5,44_47,1,0.7070707070707078,1,0.6666666666666666,2:1
44,400,5,44_47,2,0.2289473684210521,2,0.25,1:3
44,400,5,44_47,3,0.7813333333333331,3,0.75,3:1
44,400,5,44_5,1,0.7372013651877134,1,0.75,3:1
44,400,5,44_5,2,0.2175141242937853,2,0.2,1:4
44,400,5,44_5,3,0.4893992932862189,3,0.5,1:1
44,400,5,44_50,1,0.5086206896551723,1,0.5,1:1
44,400,5,44_50,2,0.3247863247863247,2,0.3333333333333333,1:2
44,400,5,44_50,3,0.5064102564102563,3,0.5,1:1
44,400,5,44_54,1,0.3662921348314606,1,0.3333333333333333,1:2
44,400,5,44_54,2,0.486206896551724,2,0.5,1:1
44,400,5,44_54,3,0.6408602150537637,3,0.6666666666666666,2:1
44,400,5,44_56,1,0.6497461928934014,1,0.6666666666666666,2:1
44,400,5,44_56,2,0.5149253731343281,2,0.5,1:1
44,400,5,44_56,3,0.5158730158730155,3,0.5,1:1
44,400,5,44_58,1,0.6398963730569948,1,0.6666666666666666,2:1
44,400,5,44_58,2,0.5205992509363295,2,0.5,1:1
44,400,5,44_58,3,0.4866920152091253,3,0.5,1:1
44,400,5,44_66,1,0.5142857142857149,1,0.5,1:1
44,400,5,44_66,2,0.4981684981684978,2,0.5,1:1
44,400,5,44_66,3,0.4823943661971834,3,0.5,1:1
44,400,5,44_68,1,0.3645161290322586,1,0.3333333333333333,1:2
44,400,5,44_68,2,0.5157068062827221,2,0.5,1:1
44,400,5,44_68,3,0.5255681818181819,3,0.5,1:1
44,400,5,44_7,1,0.4674329501915707,1,0.5,1:1
44,400,5,44_7,2,0.5408560311284046,2,0.5,1:1
44,400,5,44_7,3,0.6276595744680855,3,0.6666666666666666,2:1
44,400,5,44_70,1,0.4805653710247349,1,0.5,1:1
44,400,5,44_70,2,0.682134570765661,2,0.6666666666666666,2:1
44,400,5,44_70,3,0.5074074074074072,3,0.5,1:1
44,400,5,44_76,1,0.6763754045307439,1,0.6666666666666666,2:1
44,400,5,44_76,2,0.3322259136212627,2,0.3333333333333333,1:2
44,400,5,44_76,3,0.6677740863787384,3,0.6666666666666666,2:1
44,400,5,44_78,1,0.5136268343815513,1,0.5,1:1
44,400,5,44_78,2,0.7250000000000003,2,0.75,3:1
44,400,5,44_78,3,0.255072463768116,3,0.25,1:3
44,400,5,44_80,1,0.6404833836858008,1,0.6666666666666666,2:1
44,400,5,44_80,2,0.3361581920903956,2,0.3333333333333333,1:2
44,400,5,44_80,3,0.6619718309859149,3,0.6666666666666666,2:1
44,400,5,44_82,1,0.5,1,0.5,1:1
44,400,5,44_82,2,0.6422764227642275,2,0.6666666666666666,2:1
44,400,5,44_82,3,0.3505976095617529,3,0.3333333333333333,1:2
44,400,5,44_90,1,0.2736156351791531,1,0.25,1:3
44,400,5,44_90,2,0.4816414686825056,2,0.5,1:1
44,400,5,44_90,3,0.502092050209205,3,0.5,1:1
44,400,5,44_97,1,0.6311475409836063,1,0.6363636363636364,7:4
44,400,5,44_97,2,0.517241379310345,2,0.5,1:1
44,400,5,44_97,3,0.4719101123595507,3,0.5,1:1
44,600,4,44_100,1,0.3788968824940047,1,0.4,2:3
44,600,4,44_100,2,0.609411764705882,2,0.6,3:2
44,600,4,44_106,1,0.5493716337522442,1,0.5555555555555556,5:4
44,600,4,44_106,2,0.5080971659919027,2,0.5,1:1
44,600,4,44_108,1,0.5391120507399576,1,0.5,1:1
44,600,4,44_108,2,0.4965831435079725,2,0.5,1:1
44,600,4,44_112,1,0.5187637969094921,1,0.5,1:1
44,600,4,44_112,2,0.3521809369951534,2,0.3333333333333333,1:2
44,600,4,44_116,1,0.5106382978723404,1,0.5,1:1
44,600,4,44_116,2,0.5033670033670034,2,0.5,1:1
44,600,4,44_118,1,0.5101289134438306,1,0.5,1:1
44,600,4,44_118,2,0.4971962616822428,2,0.5,1:1
44,600,4,44_126,1,0.422776911076443,1,0.4,2:3
44,600,4,44_126,2,0.5948553054662382,2,0.6,3:2
44,600,4,44_132,1,0.6484018264840183,1,0.6666666666666666,2:1
44,600,4,44_132,2,0.3640661938534278,2,0.3333333333333333,1:2
44,600,4,44_14,1,0.3632567849686849,1,0.3333333333333333,1:2
44,600,4,44_14,2,0.5204778156996587,2,0.5,1:1
44,600,4,44_140,1,0.6232558139534885,1,0.625,5:3
44,600,4,44_140,2,0.4175257731958761,2,0.4285714285714285,3:4
44,600,4,44_145,1,0.374207188160677,1,0.375,3:5
44,600,4,44_145,2,0.4908789386401326,2,0.5,1:1
44,600,4,44_147,1,0.4539473684210526,1,0.4285714285714285,3:4
44,600,4,44_147,2,0.481624758220503,2,0.5,1:1
44,600,4,44_149,1,0.4788990825688071,1,0.5,1:1
44,600,4,44_149,2,0.4382716049382715,2,0.4285714285714285,3:4
44,600,4,44_155,1,0.6348547717842324,1,0.6666666666666666,2:1
44,600,4,44_155,2,0.3834422657952071,2,0.3333333333333333,1:2
44,600,4,44_159,1,0.6286353467561517,1,0.625,5:3
44,600,4,44_159,2,0.4068627450980396,2,0.4285714285714285,3:4
44,600,4,44_16,1,0.4975922953451042,1,0.5,1:1
44,600,4,44_16,2,0.6260000000000001,2,0.625,5:3
44,600,4,44_165,1,0.5052160953800299,1,0.5,1:1
44,600,4,44_165,2,0.5123456790123457,2,0.5,1:1
44,600,4,44_167,1,0.5821501014198787,1,0.5714285714285714,4:3
44,600,4,44_167,2,0.3807763401109054,2,0.375,3:5
44,600,4,44_173,1,0.4953703703703704,1,0.5,1:1
44,600,4,44_173,2,0.517814726840855,2,0.5,1:1
44,600,4,44_177,1,0.5259433962264151,1,0.5,1:1
44,600,4,44_177,2,0.4878640776699032,2,0.5,1:1
44,600,4,44_18,1,0.3159090909090911,1,0.3333333333333333,1:2
44,600,4,44_18,2,0.5075885328836426,2,0.5,1:1
44,600,4,44_183,1,0.6258389261744963,1,0.6363636363636364,7:4
44,600,4,44_183,2,0.5271867612293147,2,0.5,1:1
44,600,4,44_185,1,0.5905383360522024,1,0.6,3:2
44,600,4,44_185,2,0.5050301810865192,2,0.5,1:1
44,600,4,44_22,1,0.5560439560439562,1,0.5714285714285714,4:3
44,600,4,44_22,2,0.4139344262295081,2,0.375,3:5
44,600,4,44_24,1,0.3930885529157666,1,0.4,2:3
44,600,4,44_24,2,0.5099818511796733,2,0.5,1:1
44,600,4,44_26,1,0.3397849462365592,1,0.3333333333333333,1:2
44,600,4,44_26,2,0.6490486257928114,2,0.6666666666666666,2:1
44,600,4,44_28,1,0.3429844097995545,1,0.3333333333333333,1:2
44,600,4,44_28,2,0.5315315315315315,2,0.5454545454545454,6:5
44,600,4,44_30,1,0.4968553459119494,1,0.5,1:1
44,600,4,44_30,2,0.5280528052805282,2,0.5,1:1
44,600,4,44_32,1,0.3020304568527919,1,0.3333333333333333,1:2
44,600,4,44_32,2,0.582627118644068,2,0.5714285714285714,4:3
44,600,4,44_40,1,0.4412698412698414,1,0.4285714285714285,3:4
44,600,4,44_40,2,0.6692015209125475,2,0.6666666666666666,2:1
44,600,4,44_44,1,0.5124716553287982,1,0.5,1:1
44,600,4,44_44,2,0.5180722891566264,2,0.5,1:1
44,600,4,44_49,1,0.5,1,0.5,1:1
44,600,4,44_49,2,0.5177304964539006,2,0.5,1:1
44,600,4,44_57,1,0.4916067146282972,1,0.5,1:1
44,600,4,44_57,2,0.3868613138686134,2,0.375,3:5
44,600,4,44_59,1,0.512087912087912,1,0.5,1:1
44,600,4,44_59,2,0.4889867841409689,2,0.5,1:1
44,600,4,44_6,1,0.3168103448275861,1,0.3333333333333333,1:2
44,600,4,44_6,2,0.5104669887278582,2,0.5,1:1
44,600,4,44_61,1,0.521531100478469,1,0.5,1:1
44,600,4,44_61,2,0.4329004329004328,2,0.4444444444444444,4:5
44,600,4,44_63,1,0.4464609800362977,1,0.4444444444444444,4:5
44,600,4,44_63,2,0.6407563025210085,2,0.625,5:3
44,600,4,44_65,1,0.3425692695214106,1,0.3333333333333333,1:2
44,600,4,44_65,2,0.5251509054325952,2,0.5,1:1
44,600,4,44_69,1,0.3708439897698209,1,0.4,2:3
44,600,4,44_69,2,0.522292993630573,2,0.5,1:1
44,600,4,44_71,1,0.6592592592592595,1,0.6666666666666666,2:1
44,600,4,44_71,2,0.3699731903485253,2,0.3333333333333333,1:2
44,600,4,44_75,1,0.6249999999999999,1,0.625,5:3
44,600,4,44_75,2,0.5153374233128839,2,0.5,1:1
44,600,4,44_79,1,0.4882260596546312,1,0.5,1:1
44,600,4,44_79,2,0.545150501672241,2,0.5,1:1
44,600,4,44_81,1,0.4051948051948051,1,0.375,3:5
44,600,4,44_81,2,0.5362997658079626,2,0.5555555555555556,5:4
44,600,4,44_83,1,0.396659707724426,1,0.4,2:3
44,600,4,44_83,2,0.5293040293040295,2,0.5,1:1
44,600,4,44_87,1,0.5106382978723404,1,0.5,1:1
44,600,4,44_87,2,0.4966777408637874,2,0.5,1:1
44,600,4,44_89,1,0.4780487804878047,1,0.5,1:1
44,600,4,44_89,2,0.6632231404958677,2,0.6666666666666666,2:1
44,600,4,44_91,1,0.502608695652174,1,0.5,1:1
44,600,4,44_91,2,0.5053003533568904,2,0.5,1:1
44,600,5,44_10,1,0.3787313432835821,1,0.4,2:3
44,600,5,44_10,2,0.6201117318435757,2,0.6,3:2
44,600,5,44_10,3,0.3900573613766729,3,0.4,2:3
44,600,5,44_102,1,0.3555045871559638,1,0.3333333333333333,1:2
44,600,5,44_102,2,0.5081374321880652,2,0.5,1:1
44,600,5,44_102,3,0.5027726432532345,3,0.5,1:1
44,600,5,44_104,1,0.6192384769539078,1,0.625,5:3
44,600,5,44_104,2,0.4347826086956523,2,0.4285714285714285,3:4
44,600,5,44_104,3,0.4759152215799617,3,0.5,1:1
44,600,5,44_110,1,0.4668989547038326,1,0.4444444444444444,4:5
44,600,5,44_110,2,0.5523465703971121,2,0.5555555555555556,5:4
44,600,5,44_110,3,0.5199161425576518,3,0.5714285714285714,4:3
44,600,5,44_114,1,0.4675767918088736,1,0.4444444444444444,4:5
44,600,5,44_114,2,0.595419847328244,2,0.625,5:3
44,600,5,44_114,3,0.519607843137255,3,0.5,1:1
44,600,5,44_12,1,0.3703703703703703,1,0.3636363636363636,4:7
44,600,5,44_12,2,0.7030075187969926,2,0.7,7:3
44,600,5,44_12,3,0.5031847133757961,3,0.5,1:1
44,600,5,44_120,1,0.6203522504892367,1,0.6,3:2
44,600,5,44_120,2,0.5132275132275136,2,0.5,1:1
44,600,5,44_120,3,0.4543209876543205,3,0.5,1:1
44,600,5,44_122,1,0.6343434343434341,1,0.6666666666666666,2:1
44,600,5,44_122,2,0.3755186721991703,2,0.3333333333333333,1:2
44,600,5,44_122,3,0.6404255319148937,3,0.6666666666666666,2:1
44,600,5,44_124,1,0.4566929133858272,1,0.4444444444444444,4:5
44,600,5,44_124,2,0.6330275229357798,2,0.625,5:3
44,600,5,44_124,3,0.398009950248756,3,0.4285714285714285,3:4
44,600,5,44_128,1,0.4575892857142856,1,0.5,1:1
44,600,5,44_128,2,0.5271149674620392,2,0.5,1:1
44,600,5,44_128,3,0.5105386416861827,3,0.5,1:1
44,600,5,44_130,1,0.6470588235294115,1,0.6666666666666666,2:1
44,600,5,44_130,2,0.3591022443890279,2,0.3333333333333333,1:2
44,600,5,44_130,3,0.6283618581907089,3,0.6666666666666666,2:1
44,600,5,44_134,1,0.7088607594936708,1,0.7142857142857143,5:2
44,600,5,44_134,2,0.2521929824561406,2,0.25,1:3
44,600,5,44_134,3,0.5295031055900622,3,0.5454545454545454,6:5
44,600,5,44_138,1,0.5843694493783304,1,0.6,3:2
44,600,5,44_138,2,0.5098039215686275,2,0.5,1:1
44,600,5,44_138,3,0.5208333333333334,3,0.5,1:1
44,600,5,44_142,1,0.4512743628185905,1,0.4545454545454545,5:6
44,600,5,44_142,2,0.5884244372990354,2,0.6,3:2
44,600,5,44_142,3,0.5203252032520326,3,0.5,1:1
44,600,5,44_144,1,0.596112311015119,1,0.6,3:2
44,600,5,44_144,2,0.4137168141592918,2,0.4,2:3
44,600,5,44_144,3,0.6162790697674421,3,0.6,3:2
44,600,5,44_151,1,0.6396396396396399,1,0.625,5:3
44,600,5,44_151,2,0.3940886699507388,2,0.4285714285714285,3:4
44,600,5,44_151,3,0.5301724137931033,3,0.5,1:1
44,600,5,44_153,1,0.5814977973568279,1,0.5714285714285714,4:3
44,600,5,44_153,2,0.3974895397489543,2,0.375,3:5
44,600,5,44_153,3,0.5454545454545454,3,0.5555555555555556,5:4
44,600,5,44_157,1,0.3672199170124486,1,0.3333333333333333,1:2
44,600,5,44_157,2,0.4903536977491959,2,0.5,1:1
44,600,5,44_157,3,0.5072,3,0.5,1:1
44,600,5,44_161,1,0.6216814159292036,1,0.625,5:3
44,600,5,44_161,2,0.3922018348623849,2,0.375,3:5
44,600,5,44_161,3,0.5590717299578061,3,0.5555555555555556,5:4
44,600,5,44_163,1,0.6451612903225807,1,0.6666666666666666,2:1
44,600,5,44_163,2,0.3313253012048192,2,0.3333333333333333,1:2
44,600,5,44_163,3,0.662027833001988,3,0.6666666666666666,2:1
44,600,5,44_171,1,0.5029354207436401,1,0.5,1:1
44,600,5,44_171,2,0.4479717813051143,2,0.4285714285714285,3:4
44,600,5,44_171,3,0.6413934426229512,3,0.6666666666666666,2:1
44,600,5,44_175,1,0.5320388349514563,1,0.5,1:1
44,600,5,44_175,2,0.4365942028985503,2,0.4444444444444444,4:5
44,600,5,44_175,3,0.6386036960985627,3,0.625,5:3
44,600,5,44_179,1,0.5251141552511416,1,0.5,1:1
44,600,5,44_179,2,0.4279835390946497,2,0.4285714285714285,3:4
44,600,5,44_179,3,0.6465116279069768,3,0.6666666666666666,2:1
44,600,5,44_181,1,0.4619354838709678,1,0.4545454545454545,5:6
44,600,5,44_181,2,0.6395705521472392,2,0.6666666666666666,2:1
44,600,5,44_181,3,0.5280898876404491,3,0.5,1:1
44,600,5,44_187,1,0.5542452830188679,1,0.5714285714285714,4:3
44,600,5,44_187,2,0.4108695652173911,2,0.375,3:5
44,600,5,44_187,3,0.6145124716553287,3,0.625,5:3
44,600,5,44_189,1,0.4884696016771488,1,0.5,1:1
44,600,5,44_189,2,0.4185248713550599,2,0.4,2:3
44,600,5,44_189,3,0.648183556405354,3,0.6666666666666666,2:1
44,600,5,44_191,1,0.4206773618538326,1,0.4,2:3
44,600,5,44_191,2,0.5941499085923218,2,0.6,3:2
44,600,5,44_191,3,0.5235849056603774,3,0.5,1:1
44,600,5,44_2,1,0.5414847161572048,1,0.5,1:1
44,600,5,44_2,2,0.4061895551257258,2,0.4444444444444444,4:5
44,600,5,44_2,3,0.6265306122448977,3,0.625,5:3
44,600,5,44_20,1,0.4033264033264032,1,0.4,2:3
44,600,5,44_20,2,0.5035087719298249,2,0.5,1:1
44,600,5,44_20,3,0.5145454545454543,3,0.5,1:1
44,600,5,44_34,1,0.5735294117647061,1,0.5714285714285714,4:3
44,600,5,44_34,2,0.3774403470715834,2,0.375,3:5
44,600,5,44_34,3,0.4491392801251958,3,0.4545454545454545,5:6
44,600,5,44_36,1,0.2967581047381546,1,0.3333333333333333,1:2
44,600,5,44_36,2,0.5261194029850745,2,0.5,1:1
44,600,5,44_36,3,0.5474137931034483,3,0.5714285714285714,4:3
44,600,5,44_38,1,0.7922077922077926,1,0.75,3:1
44,600,5,44_38,2,0.2227378190255216,2,0.25,1:3
44,600,5,44_38,3,0.6036036036036037,3,0.6,3:2
44,600,5,44_4,1,0.4045676998368677,1,0.4166666666666667,5:7
44,600,5,44_4,2,0.6403508771929823,2,0.6363636363636364,7:4
44,600,5,44_4,3,0.4789719626168223,3,0.5,1:1
44,600,5,44_42,1,0.5239726027397259,1,0.5,1:1
44,600,5,44_42,2,0.4973166368515208,2,0.5,1:1
44,600,5,44_42,3,0.4803418803418802,3,0.5,1:1
44,600,5,44_46,1,0.3804713804713803,1,0.4,2:3
44,600,5,44_46,2,0.6003262642740619,2,0.6,3:2
44,600,5,44_46,3,0.4979674796747968,3,0.5,1:1
44,600,5,44_48,1,0.4602888086642599,1,0.4444444444444444,4:5
44,600,5,44_48,2,0.6152263374485596,2,0.625,5:3
44,600,5,44_48,3,0.4431279620853081,3,0.4285714285714285,3:4
44,600,5,44_51,1,0.3779697624190062,1,0.375,3:5
44,600,5,44_51,2,0.5647058823529412,2,0.5555555555555556,5:4
44,600,5,44_51,3,0.4413518886679921,3,0.4444444444444444,4:5
44,600,5,44_53,1,0.4455958549222799,1,0.4444444444444444,4:5
44,600,5,44_53,2,0.5977653631284915,2,0.625,5:3
44,600,5,44_53,3,0.5346534653465345,3,0.5,1:1
44,600,5,44_55,1,0.4710743801652889,1,0.5,1:1
44,600,5,44_55,2,0.5306799336650085,2,0.5,1:1
44,600,5,44_55,3,0.6402714932126694,3,0.6666666666666666,2:1
44,600,5,44_77,1,0.5169340463458109,1,0.5,1:1
44,600,5,44_77,2,0.5084427767354597,2,0.5,1:1
44,600,5,44_77,3,0.6374695863746961,3,0.6666666666666666,2:1
44,600,5,44_8,1,0.4992826398852225,1,0.5,1:1
44,600,5,44_8,2,0.5014367816091954,2,0.5,1:1
44,600,5,44_8,3,0.5073099415204677,3,0.5,1:1
44,600,5,44_85,1,0.4442344045368621,1,0.4285714285714285,3:4
44,600,5,44_85,2,0.5203539823008847,2,0.5,1:1
44,600,5,44_85,3,0.6229885057471268,3,0.6666666666666666,2:1
44,600,5,44_93,1,0.5085836909871243,1,0.5,1:1
44,600,5,44_93,2,0.4626262626262627,2,0.5,1:1
44,600,5,44_93,3,0.6440677966101696,3,0.6,3:2
44,600,5,44_95,1,0.4676409185803757,1,0.5,1:1
44,600,5,44_95,2,0.498046875,2,0.5,1:1
44,600,5,44_95,3,0.5288065843621398,3,0.5,1:1
44,600,5,44_98,1,0.5084033613445377,1,0.5,1:1
44,600,5,44_98,2,0.5098039215686275,2,0.5,1:1
44,600,5,44_98,3,0.5067567567567571,3,0.5,1:1
45,400,4,45_103,1,0.7613941018766752,1,0.75,3:1
45,400,4,45_103,2,0.253561253561254,2,0.25,1:3
45,400,4,45_107,1,0.5053304904051169,1,0.5,1:1
45,400,4,45_107,2,0.5395348837209305,2,0.5,1:1
45,400,4,45_109,1,0.3827493261455521,1,0.4,2:3
45,400,4,45_109,2,0.442084942084942,2,0.4285714285714285,3:4
45,400,4,45_11,1,0.3321167883211682,1,0.3333333333333333,1:2
45,400,4,45_11,2,0.5665634674922605,2,0.5714285714285714,4:3
45,400,4,45_111,1,0.3786407766990292,1,0.4,2:3
45,400,4,45_111,2,0.5052631578947367,2,0.5,1:1
45,400,4,45_119,1,0.6916299559471367,1,0.6666666666666666,2:1
45,400,4,45_119,2,0.4745762711864399,2,0.5,1:1
45,400,4,45_121,1,0.3370786516853927,1,0.3333333333333333,1:2
45,400,4,45_121,2,0.436229205175601,2,0.4444444444444444,4:5
45,400,4,45_123,1,0.3221957040572795,1,0.3333333333333333,1:2
45,400,4,45_123,2,0.6283185840707962,2,0.6153846153846154,8:5
45,400,4,45_125,1,0.2915360501567402,1,0.3076923076923077,4:9
45,400,4,45_125,2,0.7062500000000002,2,0.6923076923076923,9:4
45,400,4,45_131,1,0.3018867924528298,1,0.3333333333333333,1:2
45,400,4,45_131,2,0.4955357142857143,2,0.5,1:1
45,400,4,45_135,1,0.3947895791583162,1,0.4,2:3
45,400,4,45_135,2,0.4816586921850082,2,0.5,1:1
45,400,4,45_137,1,0.4109311740890689,1,0.4,2:3
45,400,4,45_137,2,0.6191489361702126,2,0.6,3:2
45,400,4,45_141,1,0.3836978131212722,1,0.3333333333333333,1:2
45,400,4,45_141,2,0.4647676161919039,2,0.5,1:1
45,400,4,45_146,1,0.3746835443037975,1,0.375,3:5
45,400,4,45_146,2,0.4989898989898992,2,0.5,1:1
45,400,4,45_15,1,0.5196078431372553,1,0.5,1:1
45,400,4,45_15,2,0.3202614379084966,2,0.3333333333333333,1:2
45,400,4,45_158,1,0.7190635451505014,1,0.75,3:1
45,400,4,45_158,2,0.2828282828282831,2,0.25,1:3
45,400,4,45_160,1,0.5219683655536029,1,0.5,1:1
45,400,4,45_160,2,0.6732673267326731,2,0.6666666666666666,2:1
45,400,4,45_166,1,0.3910112359550561,1,0.4,2:3
45,400,4,45_166,2,0.7364130434782609,2,0.75,3:1
45,400,4,45_168,1,0.6570605187319881,1,0.6666666666666666,2:1
45,400,4,45_168,2,0.3027989821882954,2,0.2857142857142857,2:5
45,400,4,45_17,1,0.3303964757709252,1,0.3333333333333333,1:2
45,400,4,45_17,2,0.4864000000000001,2,0.5,1:1
45,400,4,45_172,1,0.5060240963855428,1,0.5,1:1
45,400,4,45_172,2,0.3423799582463461,2,0.3333333333333333,1:2
45,400,4,45_174,1,0.4488977955911822,1,0.4285714285714285,3:4
45,400,4,45_174,2,0.7513661202185788,2,0.8,4:1
