pp_id,stim_tempo_intended,length,G_stim,G_resp,G_diff,rhythmic_contours_edit_distance_sum,silhouette,tempo_diff_avg,tempo_diff_sd,tempo_diff_avg_abs,ratio_diff_avg_abs,entropy_diff_avg,preference_binary_D,preference_ternary_D
46,400,4,0.0040367215301372,0.1200852844686446,0.1160485629385074,39,0.5814482097175027,16.61205073995772,103.24266532225035,77.5880902043693,0.06166064077311592,-0.10077439840188807,0.534,0.32
46,400,5,0.0020782749654106,0.0627770085829985,0.0606987336175878,104,0.5814482097175027,42.10219444374862,128.18069581077998,90.3354762143341,0.07257746554163307,-0.09241048474587277,0.566,0.372
46,600,4,0.0129784424861096,0.0240353325091368,0.0110568900230271,60,0.623188025446592,-41.27808361850918,131.80290372950455,109.08966919605214,0.07247498035772475,-0.06029231373683047,0.461,0.256
46,600,5,0.0035091484752376,0.0220696534481853,0.0185605049729477,168,0.623188025446592,-18.492494516068934,161.95983263711747,120.78656255820209,0.07834988678112863,0.0,0.47,0.25
47,400,4,0.0018927265948235,0.004437648160784,0.0025449215659605,48,0.6124731230708481,30.43549945988971,95.86063906685663,55.448575814429525,0.040122318531343446,-0.14375633025177054,0.467,0.258
47,400,5,0.0033680893290014,0.0047666055315509,0.0013985162025494,124,0.6124731230708481,32.395550021531704,83.66302272603885,65.32771384374792,0.05065080083378448,-0.12689085452716017,0.432,0.229
47,600,4,0.0090856814313448,0.0161516354827729,0.0070659540514281,66,0.5547635148994057,29.68285418285415,87.67090299331295,68.61758611758616,0.03390180348386059,-0.17592929043860658,0.194,0.195
47,600,5,0.0018189164337123,0.1230618309340245,0.1212429145003122,160,0.5547635148994057,0.7240227867681497,112.55715881689333,81.96274839362209,0.04477772548586578,-0.15383437766604524,0.208,0.177
48,400,4,0.0021566828428242,0.0243906982241584,0.0222340153813341,33,0.56644033865687,31.70454545454542,55.73659061017225,50.13840326340324,0.03454706767220763,-0.07701635339554946,0.498,0.277
48,400,5,0.0019325620632361,0.0032634146066529,0.0013308525434168,68,0.56644033865687,45.98101081551845,62.533827451351094,59.62686841119223,0.03440872093855638,-0.07373906176169633,0.457,0.253
48,600,4,0.0047785523328623,0.0646294424310536,0.0598508900981912,48,0.5625581642360044,11.562499999999993,91.00418624494093,69.72367909867909,0.04189529217451333,-0.009627044174443686,0.246,0.15
48,600,5,0.0003424880450368,0.0162296047408041,0.0158871166957672,108,0.5625581642360044,8.333177210446916,94.43431642955666,74.59275978004398,0.040746257712597544,-0.03686953088084816,0.171,0.229
49,400,4,0.0088373195093154,0.0284971709448859,0.0196598514355704,39,0.5895434993859631,18.81173090475419,62.091235680893426,46.350897164850636,0.03751406950394011,-0.09671821124092257,0.43,0.214
49,400,5,0.0037459337975219,0.0023741834835072,-0.0013717503140147,84,0.5895434993859631,7.370687269627947,64.657360239037,44.64169885879367,0.03702301285308467,-0.04136582485914654,0.424,0.228
49,600,4,0.0227829985375175,0.0496510946094345,0.0268680960719169,57,0.567425420317288,-43.94886363636364,72.65637493096514,64.66807498057497,0.033855881126375574,-0.11915819775835576,0.245,0.138
49,600,5,0.0039716405552272,0.0207209115435323,0.0167492709883051,132,0.567425420317288,-58.62579972991818,90.85141047949739,84.00301489877467,0.03864481225439745,0.013077561502762989,0.163,0.238
50,400,4,0.0236449418061989,0.017219095307028,-0.0064258464991708,72,0.5736240937604073,9.04817404817406,145.78010287704814,103.98883944338492,0.10643637065168049,0.02272061190379023,0.478,0.259
50,400,5,0.006302485899686,0.0243760496679453,0.0180735637682593,152,0.5736240937604073,11.069400449703762,178.37329814859737,120.02166456038995,0.12340602996665749,0.0,0.5,0.286
50,600,4,0.0088774810479976,0.1090737813817338,0.1001963003337361,114,0.5591386692801517,-77.78744511302655,173.48223177893252,144.08711443595175,0.10303000513636512,-0.029605310153247105,0.476,0.263
50,600,5,0.0093190574340046,0.0257290408934215,0.0164099834594169,168,0.5591386692801517,-97.20458083023527,185.6225483463704,166.33228063856333,0.09806677131873281,-0.04329880852591153,0.42,0.219
51,400,4,0.004523964583501,0.0918693989625635,0.0873454343790625,57,0.5476150773622853,-27.357954545454525,76.35968016658659,62.39932983682993,0.05721711169481094,-0.01155245300933242,0.375,0.164
51,400,5,0.0102249431763991,0.0465500154197643,0.0363250722433652,128,0.5476150773622853,-14.07970946910744,110.41057857653963,81.02646583994759,0.07747869233159993,-0.09137260498383859,0.32,0.158
51,600,4,0.0127282215230419,0.1522838881744588,0.1395556666514168,57,0.589870591394273,-53.58491508491511,104.62695634433277,91.43173493173495,0.045184942727065,0.018186119094137507,0.223,0.155
51,600,5,0.0021199871396886,0.0477834278882814,0.0456634407485928,124,0.589870591394273,-72.75250421877026,144.60082308191647,124.97722044336746,0.07142312036786058,0.03150669002545206,0.358,0.184
52,400,4,0.0290494055453314,0.0353069620796705,0.0062575565343391,33,0.6193520448951572,11.425641025641028,92.08196026816461,66.72121212121216,0.06049271267307993,-0.11788019080645187,0.422,0.216
52,400,5,0.0130060054612362,0.0158794040836401,0.0028733986224039,144,0.6193520448951572,14.450271076273182,138.21825485553177,101.42152360483102,0.09397386236764008,-0.06498254817749488,0.505,0.314
52,600,4,0.011211293838387,0.090124774001337,0.0789134801629499,54,0.5909313003138617,-29.86790986790982,157.0826449803016,122.46503496503495,0.07707255476776836,0.03536189823860071,0.283,0.12
52,600,5,0.0094253788609628,0.0245396321237103,0.0151142532627475,104,0.5909313003138617,-29.537499779646307,164.4754258894296,119.40028557829609,0.08129518459497392,-0.012836058899258249,0.264,0.12
53,400,4,0.0010385377447584,0.0043600277078671,0.0033214899631086,42,0.560804902881604,10.94228235532582,46.866268782356045,36.39100030404376,0.02953427413287325,-0.033928487153074054,0.417,0.224
53,400,5,0.0021250729289519,0.0016596310404575,-0.0004654418884944,60,0.560804902881604,9.226058766342323,49.968930647877826,38.00622423972372,0.030954576671384324,-0.051617343233187424,0.443,0.243
53,600,4,0.0038996063976443,0.0402711810726682,0.0363715746750239,66,0.5637886630407437,-27.556881524272846,69.39287015128808,57.191522245870104,0.03221029305191572,-0.1218766840841481,0.153,0.264
