"","pp_id","age","gender","L1","handedness","musical_experience","stim_id","sequence_id","length","n_resp","stim_tempo_intended","stim_tempo","stim_sd","interval_i","stim_ioi","resp_iti","ioi_iti_diff"
"1646",11,21,"M","danish","right",0,163,"11_163",5,5,600,591.492146596859,172.832702256834,1,685.078534031414,472.5,212.578534031414
"1647",11,21,"M","danish","right",0,163,"11_163",5,5,600,591.492146596859,172.832702256834,2,784.554973821989,816.136363636364,31.5813898143742
"1648",11,21,"M","danish","right",0,163,"11_163",5,5,600,591.492146596859,172.832702256834,3,412.82722513089,713.863636363636,301.036411232746
"1649",11,21,"M","danish","right",0,163,"11_163",5,5,600,591.492146596859,172.832702256834,4,483.507853403141,511.363636363636,27.8557829604952
"1650",11,21,"M","danish","right",0,164,"11_164",4,4,400,401.748251748252,213.45860321115,1,643.006993006993,619.772727272727,23.2342657342658
"1651",11,21,"M","danish","right",0,164,"11_164",4,4,400,401.748251748252,213.45860321115,2,324.825174825175,331.363636363636,6.53846153846143
"1652",11,21,"M","danish","right",0,164,"11_164",4,4,400,401.748251748252,213.45860321115,3,237.412587412587,400.909090909091,163.496503496504
"1653",11,21,"M","danish","right",0,165,"11_165",5,5,600,646.465968586387,102.537967129235,1,792.408376963351,779.318181818182,13.090195145169
"1654",11,21,"M","danish","right",0,165,"11_165",5,5,600,646.465968586387,102.537967129235,2,569.895287958115,443.863636363636,126.031651594479
"1655",11,21,"M","danish","right",0,165,"11_165",5,5,600,646.465968586387,102.537967129235,3,580.366492146597,540,40.3664921465968
"1656",11,21,"M","danish","right",0,165,"11_165",5,5,600,646.465968586387,102.537967129235,4,643.193717277487,566.590909090909,76.6028081865777
"1657",11,21,"M","danish","right",0,166,"11_166",4,4,400,323.659673659674,273.98698969735,1,639.51048951049,715.909090909091,76.3986013986014
"1658",11,21,"M","danish","right",0,166,"11_166",4,4,400,323.659673659674,273.98698969735,2,150,161.590909090909,11.590909090909
"1659",11,21,"M","danish","right",0,166,"11_166",4,4,400,323.659673659674,273.98698969735,3,181.468531468531,159.545454545455,21.9230769230767
"1660",11,21,"M","danish","right",0,167,"11_167",4,4,600,566.783216783217,170.685248216209,1,423.426573426573,450,26.5734265734266
"1661",11,21,"M","danish","right",0,167,"11_167",4,4,600,566.783216783217,170.685248216209,2,755.594405594406,603.409090909091,152.185314685315
"1662",11,21,"M","danish","right",0,167,"11_167",4,4,600,566.783216783217,170.685248216209,3,521.328671328671,675,153.671328671329
"1663",11,21,"M","danish","right",0,168,"11_168",5,5,400,443.848167539267,124.088095741259,1,291.361256544503,327.272727272727,35.9114707282247
"1664",11,21,"M","danish","right",0,168,"11_168",5,5,400,443.848167539267,124.088095741259,2,568.848167539267,566.590909090909,2.25725844835802
"1665",11,21,"M","danish","right",0,168,"11_168",5,5,400,443.848167539267,124.088095741259,3,398.69109947644,589.090909090909,190.399809614469
"1666",11,21,"M","danish","right",0,168,"11_168",5,5,400,443.848167539267,124.088095741259,4,516.492146596859,576.818181818182,60.3260352213233
"1667",11,21,"M","danish","right",0,169,"11_169",5,5,600,732.198952879581,72.0093578910218,1,789.79057591623,746.590909090909,43.1996668253212
"1668",11,21,"M","danish","right",0,169,"11_169",5,5,600,732.198952879581,72.0093578910218,2,787.17277486911,826.363636363636,39.1908614945264
"1669",11,21,"M","danish","right",0,169,"11_169",5,5,600,732.198952879581,72.0093578910218,3,637.958115183246,672.954545454545,34.9964302712995
"1670",11,21,"M","danish","right",0,169,"11_169",5,5,600,732.198952879581,72.0093578910218,4,713.874345549738,812.045454545455,98.1711089957162
"1671",11,21,"M","danish","right",0,170,"11_170",5,5,400,277.61780104712,125.861068490357,1,301.832460732984,341.590909090909,39.7584483579248
"1672",11,21,"M","danish","right",0,170,"11_170",5,5,400,277.61780104712,125.861068490357,2,443.193717277487,572.727272727273,129.533555449786
"1673",11,21,"M","danish","right",0,170,"11_170",5,5,400,277.61780104712,125.861068490357,3,155.235602094241,180,24.7643979057591
"1674",11,21,"M","danish","right",0,170,"11_170",5,5,400,277.61780104712,125.861068490357,4,210.20942408377,180,30.2094240837696
"1675",11,21,"M","danish","right",0,172,"11_172",4,4,400,331.818181818182,121.927243175963,1,247.902097902098,261.818181818182,13.9160839160838
"1676",11,21,"M","danish","right",0,172,"11_172",4,4,400,331.818181818182,121.927243175963,2,275.874125874126,267.954545454545,7.91958041958037
"1677",11,21,"M","danish","right",0,172,"11_172",4,4,400,331.818181818182,121.927243175963,3,471.678321678322,593.181818181818,121.503496503497
"1678",11,21,"M","danish","right",0,173,"11_173",5,5,600,613.743455497382,170.061390740834,1,564.659685863874,450,114.659685863874
"1679",11,21,"M","danish","right",0,173,"11_173",5,5,600,613.743455497382,170.061390740834,2,431.151832460733,472.5,41.348167539267
"1680",11,21,"M","danish","right",0,173,"11_173",5,5,600,613.743455497382,170.061390740834,3,619.633507853403,585,34.6335078534032
"1681",11,21,"M","danish","right",0,173,"11_173",5,5,600,613.743455497382,170.061390740834,4,839.528795811518,634.090909090909,205.437886720609
"1682",11,21,"M","danish","right",0,174,"11_174",4,4,400,444.871794871795,183.502597402933,1,244.405594405594,278.181818181818,33.7762237762238
"1683",11,21,"M","danish","right",0,174,"11_174",4,4,400,444.871794871795,183.502597402933,2,604.545454545455,511.363636363636,93.181818181818
"1684",11,21,"M","danish","right",0,174,"11_174",4,4,400,444.871794871795,183.502597402933,3,485.664335664336,632.045454545455,146.381118881119
"1685",11,21,"M","danish","right",0,175,"11_175",5,5,600,562.696335078534,114.733673643009,1,512.303664921466,550.227272727273,37.9236078058068
"1686",11,21,"M","danish","right",0,175,"11_175",5,5,600,562.696335078534,114.733673643009,2,538.48167539267,533.863636363636,4.61803902903387
"1687",11,21,"M","danish","right",0,175,"11_175",5,5,600,562.696335078534,114.733673643009,3,470.418848167539,566.590909090909,96.1720609233698
"1688",11,21,"M","danish","right",0,175,"11_175",5,5,600,562.696335078534,114.733673643009,4,729.581151832461,726.136363636364,3.44478819609731
"1689",11,21,"M","danish","right",0,176,"11_176",5,5,400,535.471204188482,106.279176171717,1,600.261780104712,599.318181818182,0.943598286530232
"1690",11,21,"M","danish","right",0,176,"11_176",5,5,400,535.471204188482,106.279176171717,2,377.748691099476,576.818181818182,199.069490718705
"1691",11,21,"M","danish","right",0,176,"11_176",5,5,400,535.471204188482,106.279176171717,3,566.230366492146,474.545454545455,91.6849119466917
"1692",11,21,"M","danish","right",0,176,"11_176",5,5,400,535.471204188482,106.279176171717,4,597.643979057591,585,12.6439790575914
"1693",11,21,"M","danish","right",0,178,"11_178",5,5,400,338.48167539267,116.131272318423,1,322.774869109948,392.727272727273,69.9524036173252
"1694",11,21,"M","danish","right",0,178,"11_178",5,5,400,338.48167539267,116.131272318423,2,354.188481675393,392.727272727273,38.53879105188
"1695",11,21,"M","danish","right",0,178,"11_178",5,5,400,338.48167539267,116.131272318423,3,479.842931937173,603.409090909091,123.566158971918
"1696",11,21,"M","danish","right",0,178,"11_178",5,5,400,338.48167539267,116.131272318423,4,197.120418848167,192.272727272727,4.84769157544019
"1697",11,21,"M","danish","right",0,179,"11_179",4,4,600,580.769230769231,179.891621949742,1,531.818181818182,558.409090909091,26.5909090909091
"1698",11,21,"M","danish","right",0,179,"11_179",4,4,600,580.769230769231,179.891621949742,2,430.41958041958,460.227272727273,29.8076923076925
"1699",11,21,"M","danish","right",0,179,"11_179",4,4,600,580.769230769231,179.891621949742,3,780.06993006993,799.772727272727,19.7027972027972
"1700",11,21,"M","danish","right",0,180,"11_180",5,5,400,426.178010471204,203.454401576442,1,503.403141361257,472.5,30.9031413612565
"1701",11,21,"M","danish","right",0,180,"11_180",5,5,400,426.178010471204,203.454401576442,2,647.38219895288,654.545454545455,7.16325559257496
"1702",11,21,"M","danish","right",0,180,"11_180",5,5,400,426.178010471204,203.454401576442,3,388.219895287958,351.818181818182,36.4017134697763
"1703",11,21,"M","danish","right",0,180,"11_180",5,5,400,426.178010471204,203.454401576442,4,165.706806282722,175.909090909091,10.2022846263685
"1704",11,21,"M","danish","right",0,182,"11_182",5,5,400,407.198952879581,144.689268507081,1,581.937172774869,568.636363636364,13.3008091385055
"1705",11,21,"M","danish","right",0,182,"11_182",5,5,400,407.198952879581,144.689268507081,2,359.424083769634,758.863636363636,399.439552594003
"1706",11,21,"M","danish","right",0,182,"11_182",5,5,400,407.198952879581,144.689268507081,3,448.429319371728,220.909090909091,227.520228462637
"1707",11,21,"M","danish","right",0,182,"11_182",5,5,400,407.198952879581,144.689268507081,4,239.005235602094,519.545454545455,280.540218943361
"1708",11,21,"M","danish","right",0,183,"11_183",5,5,600,597.38219895288,126.983589901936,1,423.298429319372,495,71.7015706806283
"1709",11,21,"M","danish","right",0,183,"11_183",5,5,600,597.38219895288,126.983589901936,2,596.073298429319,771.136363636364,175.063065207044
"1710",11,21,"M","danish","right",0,183,"11_183",5,5,600,597.38219895288,126.983589901936,3,648.429319371728,464.318181818182,184.111137553546
"1711",11,21,"M","danish","right",0,183,"11_183",5,5,600,597.38219895288,126.983589901936,4,721.727748691099,605.454545454545,116.273203236554
"1712",11,21,"M","danish","right",0,186,"11_186",5,5,400,324.083769633508,199.57764491882,1,589.79057591623,795.681818181818,205.891242265588
"1713",11,21,"M","danish","right",0,186,"11_186",5,5,400,324.083769633508,199.57764491882,2,184.031413612565,192.272727272727,8.24131366016184
"1714",11,21,"M","danish","right",0,186,"11_186",5,5,400,324.083769633508,199.57764491882,3,157.853403141361,182.045454545455,24.1920514040933
"1715",11,21,"M","danish","right",0,186,"11_186",5,5,400,324.083769633508,199.57764491882,4,364.659685863874,572.727272727273,208.067586863399
"1716",11,21,"M","danish","right",0,187,"11_187",4,4,600,700.815850815851,152.902914790168,1,776.573426573427,838.636363636364,62.0629370629372
"1717",11,21,"M","danish","right",0,187,"11_187",4,4,600,700.815850815851,152.902914790168,2,524.825174825175,533.863636363636,9.03846153846143
"1718",11,21,"M","danish","right",0,187,"11_187",4,4,600,700.815850815851,152.902914790168,3,801.048951048951,713.863636363636,87.1853146853146
"1719",11,21,"M","danish","right",0,188,"11_188",4,4,400,373.776223776224,199.607174492197,1,293.356643356643,306.818181818182,13.4615384615384
"1720",11,21,"M","danish","right",0,188,"11_188",4,4,400,373.776223776224,199.607174492197,2,226.923076923077,290.454545454545,63.5314685314684
"1721",11,21,"M","danish","right",0,188,"11_188",4,4,400,373.776223776224,199.607174492197,3,601.048951048951,691.363636363636,90.3146853146854
"1722",11,21,"M","danish","right",0,189,"11_189",5,5,600,637.303664921466,169.617549827888,1,708.638743455497,722.045454545455,13.4067110899571
"1723",11,21,"M","danish","right",0,189,"11_189",5,5,600,637.303664921466,169.617549827888,2,692.931937172775,360,332.931937172775
"1724",11,21,"M","danish","right",0,189,"11_189",5,5,600,637.303664921466,169.617549827888,3,386.649214659686,597.272727272727,210.623512613042
"1725",11,21,"M","danish","right",0,189,"11_189",5,5,600,637.303664921466,169.617549827888,4,760.994764397906,597.272727272727,163.722037125179
"1726",11,21,"M","danish","right",0,190,"11_190",4,4,400,371.445221445221,149.547924777114,1,464.685314685315,533.863636363636,69.1783216783215
"1727",11,21,"M","danish","right",0,190,"11_190",4,4,400,371.445221445221,149.547924777114,2,198.951048951049,198.409090909091,0.541958041958026
"1728",11,21,"M","danish","right",0,190,"11_190",4,4,400,371.445221445221,149.547924777114,3,450.699300699301,421.363636363636,29.3356643356644
"1729",11,21,"M","danish","right",0,191,"11_191",4,4,600,550.4662004662,215.803485776394,1,398.951048951049,376.363636363636,22.5874125874126
"1730",11,21,"M","danish","right",0,191,"11_191",4,4,600,550.4662004662,215.803485776394,2,797.552447552448,585,212.552447552448
"1731",11,21,"M","danish","right",0,191,"11_191",4,4,600,550.4662004662,215.803485776394,3,454.895104895105,609.545454545455,154.65034965035
"1732",12,23,"F","danish","right",0,1,"12_1",5,5,400,406.544502617801,181.492482018434,1,351.570680628272,349.772727272727,1.79795335554502
"1733",12,23,"F","danish","right",0,1,"12_1",5,5,400,406.544502617801,181.492482018434,2,650,515.454545454545,134.545454545455
"1734",12,23,"F","danish","right",0,1,"12_1",5,5,400,406.544502617801,181.492482018434,3,215.44502617801,186.136363636364,29.3086625416469
"1735",12,23,"F","danish","right",0,1,"12_1",5,5,400,406.544502617801,181.492482018434,4,409.162303664921,351.818181818182,57.3441218467394
"1736",12,23,"F","danish","right",0,2,"12_2",4,4,600,478.205128205128,116.404337735654,1,612.237762237762,566.590909090909,45.646853146853
"1737",12,23,"F","danish","right",0,2,"12_2",4,4,600,478.205128205128,116.404337735654,2,402.447552447552,347.727272727273,54.7202797202797
"1738",12,23,"F","danish","right",0,2,"12_2",4,4,600,478.205128205128,116.404337735654,3,419.93006993007,374.318181818182,45.6118881118883
"1739",12,23,"F","danish","right",0,3,"12_3",4,4,400,346.969696969697,128.295158047873,1,198.951048951049,196.363636363636,2.58741258741259
"1740",12,23,"F","danish","right",0,3,"12_3",4,4,400,346.969696969697,128.295158047873,2,426.223776223776,409.090909090909,17.1328671328672
"1741",12,23,"F","danish","right",0,3,"12_3",4,4,400,346.969696969697,128.295158047873,3,415.734265734266,433.636363636364,17.9020979020979
"1742",12,23,"F","danish","right",0,4,"12_4",4,4,600,731.118881118881,136.542826501865,1,818.531468531469,728.181818181818,90.3496503496503
"1743",12,23,"F","danish","right",0,4,"12_4",4,4,600,731.118881118881,136.542826501865,2,573.776223776224,480.681818181818,93.0944055944055
"1744",12,23,"F","danish","right",0,4,"12_4",4,4,600,731.118881118881,136.542826501865,3,801.048951048951,591.136363636364,209.912587412588
"1745",12,23,"F","danish","right",0,5,"12_5",5,5,400,354.188481675393,92.3803160060457,1,474.607329842932,441.818181818182,32.7891480247501
"1746",12,23,"F","danish","right",0,5,"12_5",5,5,400,354.188481675393,92.3803160060457,2,265.183246073298,239.318181818182,25.8650642551164
"1747",12,23,"F","danish","right",0,5,"12_5",5,5,400,354.188481675393,92.3803160060457,3,375.130890052356,468.409090909091,93.2782008567348
"1748",12,23,"F","danish","right",0,5,"12_5",5,5,400,354.188481675393,92.3803160060457,4,301.832460732984,247.5,54.3324607329841
"1749",12,23,"F","danish","right",0,6,"12_6",4,4,600,536.480186480186,148.769273063429,1,528.321678321678,515.454545454545,12.8671328671328
"1750",12,23,"F","danish","right",0,6,"12_6",4,4,600,536.480186480186,148.769273063429,2,391.958041958042,267.954545454545,124.003496503497
"1751",12,23,"F","danish","right",0,6,"12_6",4,4,600,536.480186480186,148.769273063429,3,689.160839160839,574.772727272727,114.388111888112
"1752",12,23,"F","danish","right",0,7,"12_7",4,4,400,315.501165501166,91.2000007435414,1,419.230769230769,462.272727272727,43.041958041958
"1753",12,23,"F","danish","right",0,7,"12_7",4,4,400,315.501165501166,91.2000007435414,2,279.370629370629,229.090909090909,50.2797202797202
"1754",12,23,"F","danish","right",0,7,"12_7",4,4,400,315.501165501166,91.2000007435414,3,247.902097902098,239.318181818182,8.58391608391617
"1755",12,23,"F","danish","right",0,8,"12_8",4,4,600,566.783216783217,182.388830150279,1,360.489510489511,278.181818181818,82.3076923076924
"1756",12,23,"F","danish","right",0,8,"12_8",4,4,600,566.783216783217,182.388830150279,2,633.216783216783,564.545454545455,68.6713286713288
"1757",12,23,"F","danish","right",0,8,"12_8",4,4,600,566.783216783217,182.388830150279,3,706.643356643357,738.409090909091,31.7657342657342
"1758",12,23,"F","danish","right",0,9,"12_9",5,5,400,401.96335078534,72.1163407911304,1,427.486910994764,394.772727272727,32.714183722037
"1759",12,23,"F","danish","right",0,9,"12_9",5,5,400,401.96335078534,72.1163407911304,2,314.921465968586,274.090909090909,40.8305568776773
"1760",12,23,"F","danish","right",0,9,"12_9",5,5,400,401.96335078534,72.1163407911304,3,380.366492146597,278.181818181818,102.184673964779
"1761",12,23,"F","danish","right",0,9,"12_9",5,5,400,401.96335078534,72.1163407911304,4,485.078534031413,458.181818181818,26.8967158495955
"1762",12,23,"F","danish","right",0,10,"12_10",4,4,600,585.431235431235,58.1233456400545,1,577.272727272727,566.590909090909,10.6818181818181
"1763",12,23,"F","danish","right",0,10,"12_10",4,4,600,585.431235431235,58.1233456400545,2,647.202797202797,656.590909090909,9.38811188811201
"1764",12,23,"F","danish","right",0,10,"12_10",4,4,600,585.431235431235,58.1233456400545,3,531.818181818182,627.954545454545,96.1363636363633
"1765",12,23,"F","danish","right",0,11,"12_11",5,5,400,320.157068062827,123.54615828054,1,244.240837696335,229.090909090909,15.1499286054261
"1766",12,23,"F","danish","right",0,11,"12_11",5,5,400,320.157068062827,123.54615828054,2,451.047120418848,413.181818181818,37.86530223703
"1767",12,23,"F","danish","right",0,11,"12_11",5,5,400,320.157068062827,123.54615828054,3,396.073298429319,202.5,193.573298429319
"1768",12,23,"F","danish","right",0,11,"12_11",5,5,400,320.157068062827,123.54615828054,4,189.267015706806,439.772727272727,250.505711565921
"1769",12,23,"F","danish","right",0,12,"12_12",4,4,600,599.417249417249,181.762139471254,1,535.314685314685,443.863636363636,91.4510489510491
"1770",12,23,"F","danish","right",0,12,"12_12",4,4,600,599.417249417249,181.762139471254,2,804.545454545455,679.090909090909,125.454545454545
"1771",12,23,"F","danish","right",0,12,"12_12",4,4,600,599.417249417249,181.762139471254,3,458.391608391608,366.136363636364,92.2552447552448
"1772",12,23,"F","danish","right",0,14,"12_14",4,4,600,696.153846153846,64.7561509701124,1,699.65034965035,697.5,2.15034965034965
"1773",12,23,"F","danish","right",0,14,"12_14",4,4,600,696.153846153846,64.7561509701124,2,629.72027972028,852.954545454546,223.234265734266
"1774",12,23,"F","danish","right",0,14,"12_14",4,4,600,696.153846153846,64.7561509701124,3,759.090909090909,765,5.90909090909076
"1775",12,23,"F","danish","right",0,15,"12_15",4,4,400,470.51282051282,161.155561902015,1,482.167832167832,431.590909090909,50.5769230769232
"1776",12,23,"F","danish","right",0,15,"12_15",4,4,400,470.51282051282,161.155561902015,2,303.846153846154,227.045454545455,76.8006993006991
"1777",12,23,"F","danish","right",0,15,"12_15",4,4,400,470.51282051282,161.155561902015,3,625.524475524475,662.727272727273,37.2027972027973
"1778",12,23,"F","danish","right",0,16,"12_16",4,4,600,608.741258741259,149.61603423311,1,503.846153846154,499.090909090909,4.75524475524475
"1779",12,23,"F","danish","right",0,16,"12_16",4,4,600,608.741258741259,149.61603423311,2,780.06993006993,818.181818181818,38.111888111888
"1780",12,23,"F","danish","right",0,16,"12_16",4,4,600,608.741258741259,149.61603423311,3,542.307692307692,499.090909090909,43.2167832167834
"1781",12,23,"F","danish","right",0,17,"12_17",4,4,400,357.459207459207,199.556127979716,1,163.986013986014,184.090909090909,20.1048951048951
"1782",12,23,"F","danish","right",0,17,"12_17",4,4,400,357.459207459207,199.556127979716,2,345.804195804196,398.863636363636,53.0594405594406
"1783",12,23,"F","danish","right",0,17,"12_17",4,4,400,357.459207459207,199.556127979716,3,562.587412587413,568.636363636364,6.04895104895093
"1784",12,23,"F","danish","right",0,18,"12_18",5,5,600,603.926701570681,194.047169695817,1,428.534031413613,405,23.5340314136126
"1785",12,23,"F","danish","right",0,18,"12_18",5,5,600,603.926701570681,194.047169695817,2,826.439790575916,660.681818181818,165.757972394098
"1786",12,23,"F","danish","right",0,18,"12_18",5,5,600,603.926701570681,194.047169695817,3,454.712041884817,411.136363636364,43.575678248453
"1787",12,23,"F","danish","right",0,18,"12_18",5,5,600,603.926701570681,194.047169695817,4,706.020942408377,648.409090909091,57.6118514992863
"1788",12,23,"F","danish","right",0,20,"12_20",5,5,600,616.361256544503,95.214453938897,1,528.010471204188,421.363636363636,106.646834840552
"1789",12,23,"F","danish","right",0,20,"12_20",5,5,600,616.361256544503,95.214453938897,2,711.256544502618,603.409090909091,107.847453593527
"1790",12,23,"F","danish","right",0,20,"12_20",5,5,600,616.361256544503,95.214453938897,3,685.078534031413,372.272727272727,312.805806758686
"1791",12,23,"F","danish","right",0,20,"12_20",5,5,600,616.361256544503,95.214453938897,4,541.099476439791,879.545454545455,338.445978105664
"1792",12,23,"F","danish","right",0,21,"12_21",4,4,400,363.286713286713,158.850583099308,1,475.174825174825,355.909090909091,119.265734265734
"1793",12,23,"F","danish","right",0,21,"12_21",4,4,400,363.286713286713,158.850583099308,2,181.468531468531,192.272727272727,10.8041958041958
"1794",12,23,"F","danish","right",0,21,"12_21",4,4,400,363.286713286713,158.850583099308,3,433.216783216783,476.590909090909,43.3741258741256
"1795",12,23,"F","danish","right",0,22,"12_22",4,4,600,564.452214452214,201.17306395095,1,556.293706293706,396.818181818182,159.475524475524
"1796",12,23,"F","danish","right",0,22,"12_22",4,4,600,564.452214452214,201.17306395095,2,769.58041958042,672.954545454545,96.6258741258744
"1797",12,23,"F","danish","right",0,22,"12_22",4,4,600,564.452214452214,201.17306395095,3,367.482517482518,400.909090909091,33.4265734265737
"1798",12,23,"F","danish","right",0,23,"12_23",5,5,400,390.837696335079,126.758529305516,1,524.34554973822,435.681818181818,88.6637315564017
"1799",12,23,"F","danish","right",0,23,"12_23",5,5,400,390.837696335079,126.758529305516,2,369.895287958115,466.363636363636,96.4683484055211
"1800",12,23,"F","danish","right",0,23,"12_23",5,5,400,390.837696335079,126.758529305516,3,443.193717277487,210.681818181818,232.511899095669
"1801",12,23,"F","danish","right",0,23,"12_23",5,5,400,390.837696335079,126.758529305516,4,225.916230366492,380.454545454545,154.538315088053
"1802",12,23,"F","danish","right",0,24,"12_24",4,4,600,565.617715617716,54.4302770575087,1,559.79020979021,478.636363636364,81.1538461538462
"1803",12,23,"F","danish","right",0,24,"12_24",4,4,600,565.617715617716,54.4302770575087,2,514.335664335664,531.818181818182,17.4825174825174
"1804",12,23,"F","danish","right",0,24,"12_24",4,4,600,565.617715617716,54.4302770575087,3,622.727272727273,472.5,150.227272727273
"1805",12,23,"F","danish","right",0,25,"12_25",4,4,400,426.223776223776,169.391070122928,1,240.909090909091,220.909090909091,20
"1806",12,23,"F","danish","right",0,25,"12_25",4,4,400,426.223776223776,169.391070122928,2,464.685314685315,409.090909090909,55.5944055944058
"1807",12,23,"F","danish","right",0,25,"12_25",4,4,400,426.223776223776,169.391070122928,3,573.076923076923,582.954545454545,9.87762237762229
"1808",12,23,"F","danish","right",0,26,"12_26",4,4,600,728.787878787879,53.7522263757586,1,692.657342657343,736.363636363636,43.7062937062938
"1809",12,23,"F","danish","right",0,26,"12_26",4,4,600,728.787878787879,53.7522263757586,2,703.146853146853,760.909090909091,57.7622377622379
"1810",12,23,"F","danish","right",0,26,"12_26",4,4,600,728.787878787879,53.7522263757586,3,790.559440559441,783.409090909091,7.15034965035011
"1811",12,23,"F","danish","right",0,27,"12_27",5,5,400,364.659685863874,133.704471446492,1,236.387434554974,235.227272727273,1.16016182770096
"1812",12,23,"F","danish","right",0,27,"12_27",5,5,400,364.659685863874,133.704471446492,2,262.565445026178,239.318181818182,23.2472632079962
"1813",12,23,"F","danish","right",0,27,"12_27",5,5,400,364.659685863874,133.704471446492,3,469.371727748691,509.318181818182,39.9464540694908
"1814",12,23,"F","danish","right",0,27,"12_27",5,5,400,364.659685863874,133.704471446492,4,490.314136125654,550.227272727273,59.9131366016186
"1815",12,23,"F","danish","right",0,28,"12_28",4,4,600,543.473193473193,214.752880342274,1,461.888111888112,372.272727272727,89.6153846153846
"1816",12,23,"F","danish","right",0,28,"12_28",4,4,600,543.473193473193,214.752880342274,2,787.062937062937,662.727272727273,124.335664335665
"1817",12,23,"F","danish","right",0,28,"12_28",4,4,600,543.473193473193,214.752880342274,3,381.468531468531,384.545454545455,3.07692307692309
"1818",12,23,"F","danish","right",0,29,"12_29",4,4,400,369.114219114219,173.07986623666,1,541.608391608392,495,46.6083916083917
"1819",12,23,"F","danish","right",0,29,"12_29",4,4,400,369.114219114219,173.07986623666,2,370.27972027972,364.090909090909,6.18881118881109
"1820",12,23,"F","danish","right",0,29,"12_29",4,4,400,369.114219114219,173.07986623666,3,195.454545454545,194.318181818182,1.13636363636351
"1821",12,23,"F","danish","right",0,30,"12_30",4,4,600,721.794871794872,183.102421647585,1,510.839160839161,472.5,38.3391608391607
"1822",12,23,"F","danish","right",0,30,"12_30",4,4,600,721.794871794872,183.102421647585,2,839.510489510489,920.454545454545,80.9440559440558
"1823",12,23,"F","danish","right",0,30,"12_30",4,4,600,721.794871794872,183.102421647585,3,815.034965034965,693.409090909091,121.625874125874
"1824",12,23,"F","danish","right",0,31,"12_31",4,4,400,315.501165501166,153.30217453885,1,174.475524475524,202.5,28.0244755244755
"1825",12,23,"F","danish","right",0,31,"12_31",4,4,400,315.501165501166,153.30217453885,2,293.356643356643,374.318181818182,80.9615384615384
"1826",12,23,"F","danish","right",0,31,"12_31",4,4,400,315.501165501166,153.30217453885,3,478.671328671329,517.5,38.8286713286715
"1827",12,23,"F","danish","right",0,32,"12_32",4,4,600,546.969696969697,177.95565524773,1,433.916083916084,437.727272727273,3.8111888111888
"1828",12,23,"F","danish","right",0,32,"12_32",4,4,600,546.969696969697,177.95565524773,2,752.097902097902,691.363636363636,60.7342657342657
"1829",12,23,"F","danish","right",0,32,"12_32",4,4,600,546.969696969697,177.95565524773,3,454.895104895105,400.909090909091,53.9860139860143
"1830",12,23,"F","danish","right",0,33,"12_33",5,5,400,451.701570680628,123.497614073374,1,466.753926701571,482.727272727273,15.9733460257021
"1831",12,23,"F","danish","right",0,33,"12_33",5,5,400,451.701570680628,123.497614073374,2,592.408376963351,568.636363636364,23.7720133269872
"1832",12,23,"F","danish","right",0,33,"12_33",5,5,400,451.701570680628,123.497614073374,3,291.361256544503,243.409090909091,47.9521656354118
"1833",12,23,"F","danish","right",0,33,"12_33",5,5,400,451.701570680628,123.497614073374,4,456.282722513089,447.954545454545,8.32817705854359
"1834",12,23,"F","danish","right",0,34,"12_34",4,4,600,574.941724941725,150.485112716394,1,493.356643356643,452.045454545455,41.3111888111887
"1835",12,23,"F","danish","right",0,34,"12_34",4,4,600,574.941724941725,150.485112716394,2,482.867132867133,546.136363636364,63.2692307692307
"1836",12,23,"F","danish","right",0,34,"12_34",4,4,600,574.941724941725,150.485112716394,3,748.601398601399,519.545454545455,229.055944055944
"1837",12,23,"F","danish","right",0,36,"12_36",4,4,600,665.850815850816,51.1892570069877,1,619.230769230769,707.727272727273,88.4965034965034
"1838",12,23,"F","danish","right",0,36,"12_36",4,4,600,665.850815850816,51.1892570069877,2,657.692307692308,722.045454545455,64.3531468531467
"1839",12,23,"F","danish","right",0,36,"12_36",4,4,600,665.850815850816,51.1892570069877,3,720.629370629371,748.636363636364,28.0069930069933
"1840",12,23,"F","danish","right",0,37,"12_37",4,4,400,504.312354312354,110.6980711366,1,608.041958041958,511.363636363636,96.6783216783216
"1841",12,23,"F","danish","right",0,37,"12_37",4,4,400,504.312354312354,110.6980711366,2,517.132867132867,576.818181818182,59.6853146853144
"1842",12,23,"F","danish","right",0,37,"12_37",4,4,400,504.312354312354,110.6980711366,3,387.762237762238,372.272727272727,15.4895104895108
"1843",12,23,"F","danish","right",0,38,"12_38",4,4,600,465.384615384615,105.069784624592,1,584.265734265734,480.681818181818,103.583916083916
"1844",12,23,"F","danish","right",0,38,"12_38",4,4,600,465.384615384615,105.069784624592,2,426.923076923077,511.363636363636,84.4405594405596
"1845",12,23,"F","danish","right",0,38,"12_38",4,4,600,465.384615384615,105.069784624592,3,384.965034965035,292.5,92.4650349650352
"1846",12,23,"F","danish","right",0,39,"12_39",4,4,400,451.864801864802,59.4748290077998,1,454.195804195804,413.181818181818,41.0139860139861
"1847",12,23,"F","danish","right",0,39,"12_39",4,4,400,451.864801864802,59.4748290077998,2,391.258741258741,431.590909090909,40.332167832168
"1848",12,23,"F","danish","right",0,39,"12_39",4,4,400,451.864801864802,59.4748290077998,3,510.13986013986,394.772727272727,115.367132867133
