pp_id_behav,age,gender,L1,handedness,musical_experience,stim_id,sequence_id,stim_tempo_intended,stim_tempo,stim_sd,length,n_resp,ITI_mean,ITI_sd,tempo_ratio_resp_to_stim,asynchrony_norm_abs_trialsum,stim_entropy_norm_q,resp_entropy_norm_q,entropy_diff_norm_q,G_resp,k_clusters_resp,G_stim,k_clusters_stim,G_diff,silhouette,iti_ioi_cov_diff,edit_distance_norm_q
34,28,female,italian,right,0,151,34_151,600,766.083916083916,70.1918178317647,4,4,646.363636363636,14.1713247891998,0.8836326773024228,0.0807754007090764,0.0,0.0,0.0,0.0598621023051975,2.0,0.0245435624811075,2.0,0.0353185398240899,0.5670907149387527,-0.0569093998857179,0.0
34,28,female,italian,right,0,153,34_153,600,624.869109947644,252.777124703106,5,5,527.727272727273,220.972213203978,0.8836326773024228,0.0622136053493897,1.039720770839918,0.6931471805599453,-0.3465735902799726,0.0598621023051975,2.0,0.0245435624811075,2.0,0.0353185398240899,0.5670907149387527,0.0122942224580198,0.0
34,28,female,italian,right,0,154,34_154,400,414.397905759162,180.267490059548,5,5,379.943181818182,149.23293020871,0.8836326773024228,0.1473125885820825,1.039720770839918,1.039720770839918,0.0,0.0763969869344498,2.0,0.0038158025414098,2.0,0.0725811843930399,0.5521461498367836,-0.0365754175650411,1.0
34,28,female,italian,right,0,155,34_155,600,559.424083769634,179.683646764209,5,5,551.25,148.080172890586,0.8836326773024228,0.1246858295792046,0.6931471805599453,0.5623351446188083,-0.130812035941137,0.0598621023051975,2.0,0.0245435624811075,2.0,0.0353185398240899,0.5670907149387527,-0.0455250622275512,2.0
34,28,female,italian,right,0,156,34_156,400,369.240837696335,188.825251620181,5,5,413.181818181818,229.194375985693,0.8899785350147564,0.0586092285229939,1.039720770839918,1.039720770839918,0.0,0.0730019393677311,2.0,0.01065758631946,2.0,0.0623443530482711,0.5521461498367836,0.0375145596669491,0.0
34,28,female,italian,right,0,157,34_157,600,636.649214659686,135.410593383162,5,5,507.784090909091,96.0910192869411,0.8899785350147564,0.2233459048868395,0.5623351446188083,0.5623351446188083,0.0,0.0034350648864962,2.0,0.0028613255388604,2.0,0.0005737393476358,0.5670907149387527,-0.0203140527656644,3.0
34,28,female,italian,right,0,160,34_160,400,531.118881118881,107.029565489608,4,4,512.045454545455,91.5059949262234,0.8899785350147564,0.0948354428752294,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0730019393677311,2.0,0.01065758631946,2.0,0.0623443530482711,0.5521461498367836,-0.0186245917355139,1.0
34,28,female,italian,right,0,161,34_161,600,589.528795811518,111.852933919594,5,5,504.715909090909,70.5879418974822,0.8900520156046817,0.1918285851054841,0.5623351446188083,0.5623351446188083,0.0,0.0034350648864962,2.0,0.0028613255388604,2.0,0.0005737393476358,0.5670907149387527,-0.0431938779809107,2.0
34,28,female,italian,right,0,164,34_164,400,370.549738219895,176.908288365579,5,5,380.454545454545,178.810636712845,0.8900520156046817,0.0711012484664783,1.039720770839918,0.6931471805599453,-0.3465735902799726,0.0730019393677311,2.0,0.01065758631946,2.0,0.0623443530482711,0.5521461498367836,-0.0064337470238642,1.0
34,28,female,italian,right,0,165,34_165,600,484.032634032634,104.681211604811,4,4,450.681818181818,93.6749699759761,0.8900520156046817,0.2548466686313558,0.6365141682948128,0.6365141682948128,0.0,0.0034350648864962,2.0,0.0028613255388604,2.0,0.0005737393476358,0.5670907149387527,-0.0068726475192529,2.0
34,28,female,italian,right,0,166,34_166,400,337.17277486911,196.230338554033,5,5,331.363636363636,142.664650419572,0.948388143660752,0.1180268000920175,0.5623351446188083,1.3862943611198906,0.8239592165010823,0.0763969869344498,2.0,0.0038158025414098,2.0,0.0725811843930399,0.5521461498367836,-0.1311590755101024,3.0
34,28,female,italian,right,0,167,34_167,600,649.5337995338,186.804060244227,4,4,608.863636363636,181.370044316052,0.948388143660752,0.0320952344018283,0.6365141682948128,0.6365141682948128,0.0,0.0598621023051975,2.0,0.0245435624811075,2.0,0.0353185398240899,0.5670907149387527,0.0083982627536774,0.0
34,28,female,italian,right,0,168,34_168,400,321.328671328671,121.927243175963,4,4,311.590909090909,118.076657758585,0.948388143660752,0.0562578326583056,0.6365141682948128,0.6365141682948128,0.0,0.0763969869344498,2.0,0.0038158025414098,2.0,0.0725811843930399,0.5521461498367836,-0.0004077870905049,0.0
34,28,female,italian,right,0,169,34_169,600,562.121212121212,155.283075553626,4,4,520.227272727273,125.1298911908,0.948388143660752,0.1885384824626646,0.6365141682948128,0.6365141682948128,0.0,0.0598621023051975,2.0,0.0245435624811075,2.0,0.0353185398240899,0.5670907149387527,-0.0291616201598976,2.0
34,28,female,italian,right,0,170,34_170,400,266.550116550117,31.7264745660051,4,4,267.272727272727,38.3942951599121,0.8336482429807517,0.0770080222731864,0.6365141682948128,1.0986122886681096,0.4620981203732968,0.0730019393677311,2.0,0.01065758631946,2.0,0.0623443530482711,0.5521461498367836,0.020106900396734,1.0
34,28,female,italian,right,0,171,34_171,600,711.256544502618,84.4486009559176,5,5,578.352272727273,98.3290799028722,0.8336482429807517,0.0540191810609231,0.5623351446188083,0.6931471805599453,0.130812035941137,0.0034350648864962,2.0,0.0028613255388604,2.0,0.0005737393476358,0.5670907149387527,0.0444135355961947,2.0
34,28,female,italian,right,0,172,34_172,400,345.680628272251,70.9024700341068,5,5,376.363636363636,111.872215326163,0.8336482429807517,0.0804341652536094,1.039720770839918,0.6931471805599453,-0.3465735902799726,0.0730019393677311,2.0,0.01065758631946,2.0,0.0623443530482711,0.5521461498367836,0.079791474443488,1.0
34,28,female,italian,right,0,173,34_173,600,540.44502617801,115.941794658905,5,5,544.602272727273,221.00613398802,0.9517084971273064,0.2822600249921258,0.6931471805599453,1.039720770839918,0.3465735902799726,0.0034350648864962,2.0,0.0028613255388604,2.0,0.0005737393476358,0.5670907149387527,0.1656548682938759,4.0
34,28,female,italian,right,0,174,34_174,400,522.960372960373,118.9496580156,4,4,460.227272727273,131.228303991917,0.9517084971273064,0.1244616133851701,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0730019393677311,2.0,0.01065758631946,2.0,0.0623443530482711,0.5521461498367836,0.0470984660063576,1.0
34,28,female,italian,right,0,175,34_175,600,484.032634032634,79.7580984192337,4,4,465.0,84.9376898498235,0.9517084971273064,0.0262234910565306,1.0986122886681096,1.0986122886681096,0.0,0.0034350648864962,2.0,0.0028613255388604,2.0,0.0005737393476358,0.5670907149387527,0.0146016936009079,0.0
34,28,female,italian,right,0,177,34_177,600,551.631701631702,155.990042034779,4,4,472.5,154.062245926232,0.9619235715598016,0.0437498037329004,1.0986122886681096,1.0986122886681096,0.0,0.0034350648864962,2.0,0.0028613255388604,2.0,0.0005737393476358,0.5670907149387527,0.0353366126170893,0.0
34,28,female,italian,right,0,179,34_179,600,652.356020942408,123.425918681951,5,5,585.511363636364,115.640564621375,0.9619235715598016,0.1311475323655784,1.039720770839918,1.039720770839918,0.0,0.0034350648864962,2.0,0.0028613255388604,2.0,0.0005737393476358,0.5670907149387527,0.0071908612532113,2.0
34,28,female,italian,right,0,181,34_181,600,584.947643979058,171.798699321735,5,5,560.454545454545,191.618810650315,0.9619235715598016,0.1322157670113504,1.039720770839918,1.039720770839918,0.0,0.0034350648864962,2.0,0.0028613255388604,2.0,0.0005737393476358,0.5670907149387527,0.0417421270576925,2.0
34,28,female,italian,right,0,182,34_182,400,249.067599067599,89.3035559649908,4,4,284.318181818182,95.8748861884742,1.0157556270096468,0.0188883988737887,1.0986122886681096,1.0986122886681096,0.0,0.0730019393677311,2.0,0.01065758631946,2.0,0.0623443530482711,0.5521461498367836,-0.0174253820308385,0.0
34,28,female,italian,right,0,184,34_184,400,246.736596736597,129.622384664681,4,4,248.181818181818,84.7404276756061,1.0157556270096468,0.1380322558877109,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0730019393677311,2.0,0.01065758631946,2.0,0.0623443530482711,0.5521461498367836,-0.1501555757270099,2.0
34,28,female,italian,right,0,185,34_185,600,651.864801864802,144.771009130002,4,4,668.863636363636,211.454892323643,1.0157556270096468,0.0800006123862775,1.0986122886681096,1.0986122886681096,0.0,0.0034350648864962,2.0,0.0028613255388604,2.0,0.0005737393476358,0.5670907149387527,0.0767939814158673,2.0
34,28,female,italian,right,0,186,34_186,400,312.004662004662,145.529051206755,4,4,367.5,178.954868727627,1.034284377923292,0.0669733169866575,1.0986122886681096,1.0986122886681096,0.0,0.0730019393677311,2.0,0.01065758631946,2.0,0.0623443530482711,0.5521461498367836,0.0167542866449281,0.0
34,28,female,italian,right,0,187,34_187,600,534.149184149184,47.7286602084925,4,4,537.954545454545,114.197930608973,1.034284377923292,0.0957343043545236,0.0,1.0986122886681096,1.0986122886681096,0.0034350648864962,2.0,0.0028613255388604,2.0,0.0005737393476358,0.5670907149387527,0.1003696355461459,2.0
34,28,female,italian,right,0,188,34_188,400,398.69109947644,94.4345497973382,5,5,485.284090909091,213.318943347536,1.034284377923292,0.1732511051132381,1.039720770839918,1.3862943611198906,0.3465735902799727,0.0730019393677311,2.0,0.01065758631946,2.0,0.0623443530482711,0.5521461498367836,0.1755554260492624,2.0
34,28,female,italian,right,0,189,34_189,600,579.057591623037,205.521002188533,5,5,520.056818181818,168.286553690105,0.8416208610361396,0.0498305479542178,0.6931471805599453,0.6931471805599453,0.0,0.0598621023051975,2.0,0.0245435624811075,2.0,0.0353185398240899,0.5670907149387527,-0.0271331123440014,0.0
34,28,female,italian,right,0,190,34_190,400,357.459207459207,166.601451045029,4,4,440.454545454545,253.688594328878,0.8416208610361396,0.0793466048750244,1.0986122886681096,1.0986122886681096,0.0,0.0763969869344498,2.0,0.0038158025414098,2.0,0.0725811843930399,0.5521461498367836,0.0897319543268387,1.0
34,28,female,italian,right,0,191,34_191,600,660.86387434555,200.59229703291,5,5,551.25,230.290083866572,0.8416208610361396,0.134995412306337,1.039720770839918,1.3862943611198906,0.3465735902799727,0.0598621023051975,2.0,0.0245435624811075,2.0,0.0353185398240899,0.5670907149387527,0.0989255256182664,4.0
34,28,female,italian,right,0,192,34_192,400,444.502617801047,146.698107643365,5,5,475.056818181818,201.470350596363,0.8416208610361396,0.1152115260022239,1.039720770839918,1.3862943611198906,0.3465735902799727,0.0763969869344498,2.0,0.0038158025414098,2.0,0.0725811843930399,0.5521461498367836,0.0814668644949415,2.0
35,22,male,catalan,right,0,1,35_1,400,421.596858638743,209.351809081811,5,5,427.5,244.697696780982,0.9136101182293098,0.0836043072599219,1.039720770839918,1.039720770839918,0.0,0.0420133168967271,2.0,0.0176473904032025,2.0,0.0243659264935246,0.558491507965061,0.0656651301713755,2.0
35,22,male,catalan,right,0,2,35_2,600,683.769633507853,114.91520454266,5,5,674.488636363636,249.787745639975,0.9136101182293098,0.1468496424619791,0.5623351446188083,1.039720770839918,0.4773856262211096,0.0655777194068719,4.0,0.005759946954687,2.0,0.0598177724521848,0.6148945897615141,0.1751754535417438,2.0
35,22,male,catalan,right,0,3,35_3,400,601.570680628272,74.611156939287,5,5,633.579545454545,123.015287046397,0.9136101182293098,0.0813577234230416,0.5623351446188083,1.039720770839918,0.4773856262211096,0.0420133168967271,2.0,0.0176473904032025,2.0,0.0243659264935246,0.558491507965061,0.0607360361534425,1.0
35,22,male,catalan,right,0,4,35_4,600,662.82722513089,138.000579613583,5,5,624.375,141.046166830885,0.8732234049430064,0.0870227185393059,1.039720770839918,1.039720770839918,0.0,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,0.0153285111754971,1.0
35,22,male,catalan,right,0,5,35_5,400,528.2722513089,141.982025264162,5,5,577.840909090909,199.537559379947,0.8732234049430064,0.0973547804274801,0.5623351446188083,1.039720770839918,0.4773856262211096,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,0.0662933523345165,0.0
35,22,male,catalan,right,0,6,35_6,600,643.706293706294,169.823558665467,4,4,564.545454545455,212.303993220076,0.8732234049430064,0.1304702075903924,0.6365141682948128,1.0986122886681096,0.4620981203732968,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,0.0916438422237419,0.0
35,22,male,catalan,right,0,8,35_8,600,527.156177156177,276.761743402242,4,4,526.363636363636,299.121648047376,0.8732234049430064,0.0479495130816692,0.6365141682948128,0.6365141682948128,0.0,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,0.0353301811410654,1.0
35,22,male,catalan,right,0,10,35_10,600,662.354312354312,159.170937119498,4,4,677.727272727273,49.1051115819024,0.9824427480916036,0.1377439367862997,1.0986122886681096,0.0,-1.0986122886681096,0.0655777194068719,4.0,0.005759946954687,2.0,0.0598177724521848,0.6148945897615141,-0.137053278837271,2.0
35,22,male,catalan,right,0,11,35_11,400,441.375291375291,118.331376657315,4,4,473.863636363636,74.7734180680995,0.9824427480916036,0.0830170613970934,1.0986122886681096,1.0986122886681096,0.0,0.0420133168967271,2.0,0.0176473904032025,2.0,0.0243659264935246,0.558491507965061,-0.0900609965268048,0.0
35,22,male,catalan,right,0,12,35_12,600,661.51832460733,182.634231612709,5,5,535.909090909091,156.910052140741,0.9824427480916036,0.0977617305618408,1.3862943611198906,0.5623351446188083,-0.8239592165010823,0.0655777194068719,4.0,0.005759946954687,2.0,0.0598177724521848,0.6148945897615141,0.0144703222928751,1.0
35,22,male,catalan,right,0,13,35_13,400,339.97668997669,132.974438327954,4,4,375.681818181818,215.019338934205,0.9093954182463498,0.1478733776030992,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,0.1479623859535051,3.0
35,22,male,catalan,right,0,15,35_15,400,419.633507853403,183.246073298429,5,5,485.795454545455,268.739308839817,0.9093954182463498,0.1014137964999835,0.6931471805599453,1.039720770839918,0.3465735902799726,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,0.1009033426023244,1.0
35,22,male,catalan,right,0,16,35_16,600,634.685863874346,109.079406544506,5,5,725.625,121.291315275073,0.9093954182463498,0.0247191759131406,0.5623351446188083,0.5623351446188083,0.0,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,-0.0040784141053661,0.0
35,22,male,catalan,right,0,17,35_17,400,504.312354312354,159.324478252098,4,4,585.681818181818,251.56041943855,0.9093954182463498,0.0917949480923988,0.6365141682948128,0.6365141682948128,0.0,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,0.0927483009244837,0.0
35,22,male,catalan,right,0,18,35_18,600,700.815850815851,83.9403616784654,4,4,757.5,80.9528099451559,0.8809653115080118,0.133208830611982,0.6365141682948128,0.6365141682948128,0.0,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,-0.0105383648398374,2.0
35,22,male,catalan,right,0,20,35_20,600,479.370629370629,108.391608391608,4,4,504.545454545455,82.3364268722091,0.8809653115080118,0.1921829926206291,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,-0.0513764243615832,3.0
35,22,male,catalan,right,0,21,35_21,400,524.125874125874,124.752187237142,4,4,523.636363636364,212.284285260579,0.8809653115080118,0.1234260340226822,1.0986122886681096,1.0986122886681096,0.0,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,0.1366688722067494,0.0
35,22,male,catalan,right,0,22,35_22,600,390.792540792541,37.3869811942784,4,4,385.909090909091,34.0636254458094,0.8809653115080118,0.1167036744690418,0.0,0.0,0.0,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,-0.0060429857294458,0.0
35,22,male,catalan,right,0,23,35_23,400,351.570680628272,205.025803656558,5,5,376.363636363636,224.142995974954,0.9837940064009314,0.0279023276894677,1.039720770839918,1.039720770839918,0.0,0.0420133168967271,2.0,0.0176473904032025,2.0,0.0243659264935246,0.558491507965061,0.010719736014808,0.0
35,22,male,catalan,right,0,24,35_24,600,475.0,114.833178170313,5,5,502.159090909091,220.640619691505,0.9837940064009314,0.1849415126731425,1.039720770839918,0.5623351446188083,-0.4773856262211096,0.0655777194068719,4.0,0.005759946954687,2.0,0.0598177724521848,0.6148945897615141,0.1711524624272681,4.0
35,22,male,catalan,right,0,25,35_25,400,275.0,95.7885084759086,5,5,335.965909090909,159.68852850585,0.9837940064009314,0.1190402193055854,1.3862943611198906,1.039720770839918,-0.3465735902799727,0.0420133168967271,2.0,0.0176473904032025,2.0,0.0243659264935246,0.558491507965061,0.1099764398570132,2.0
35,22,male,catalan,right,0,26,35_26,600,664.79057591623,73.2789490444058,5,5,622.329545454545,180.126827736037,0.8708837453971595,0.267695311368787,0.5623351446188083,1.039720770839918,0.4773856262211096,0.0655777194068719,4.0,0.005759946954687,2.0,0.0598177724521848,0.6148945897615141,0.1552012777943115,3.0
35,22,male,catalan,right,0,27,35_27,400,523.69109947644,90.9693710965942,5,5,541.022727272727,136.709221185057,0.8708837453971595,0.1774721725995721,1.039720770839918,0.5623351446188083,-0.4773856262211096,0.0420133168967271,2.0,0.0176473904032025,2.0,0.0243659264935246,0.558491507965061,0.0683974561473921,2.0
35,22,male,catalan,right,0,28,35_28,600,746.596858638743,115.608844050106,5,5,681.136363636364,80.6161704755861,0.8708837453971595,0.0433424307898362,0.5623351446188083,0.5623351446188083,0.0,0.0655777194068719,4.0,0.005759946954687,2.0,0.0598177724521848,0.6148945897615141,-0.0316032978218918,0.0
35,22,male,catalan,right,0,29,35_29,400,557.925407925408,47.4718225044669,4,4,595.227272727273,16.2352921360784,0.9509205208801093,0.0585821996429335,0.0,0.0,0.0,0.0420133168967271,2.0,0.0176473904032025,2.0,0.0243659264935246,0.558491507965061,-0.0472021067366153,0.0
35,22,male,catalan,right,0,30,35_30,600,577.748691099476,175.464286907644,5,5,481.704545454545,83.2628145151948,0.9509205208801093,0.3194655684431994,1.3862943611198906,1.039720770839918,-0.3465735902799727,0.0655777194068719,4.0,0.005759946954687,2.0,0.0598177724521848,0.6148945897615141,-0.1133221056355929,5.0
35,22,male,catalan,right,0,32,35_32,600,667.016317016317,96.2861983791277,4,4,666.136363636364,82.8935018238951,0.9509205208801093,0.0597309675927425,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0655777194068719,4.0,0.005759946954687,2.0,0.0598177724521848,0.6148945897615141,-0.016259997993491,1.0
35,22,male,catalan,right,0,33,35_33,400,481.806282722513,133.779195909625,5,5,513.409090909091,200.196958803198,0.984100282179292,0.1668279341206217,1.039720770839918,0.6931471805599453,-0.3465735902799726,0.0420133168967271,2.0,0.0176473904032025,2.0,0.0243659264935246,0.558491507965061,0.0972327742455252,1.0
35,22,male,catalan,right,0,34,35_34,600,586.596736596737,222.277909356482,4,4,540.0,252.072709404343,0.984100282179292,0.0769662650747483,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0655777194068719,4.0,0.005759946954687,2.0,0.0598177724521848,0.6148945897615141,0.0717482864362636,1.0
35,22,male,catalan,right,0,35,35_35,400,339.97668997669,167.844308030226,4,4,397.5,260.844246772629,0.984100282179292,0.2071479015483264,1.0986122886681096,1.0986122886681096,0.0,0.0420133168967271,2.0,0.0176473904032025,2.0,0.0243659264935246,0.558491507965061,0.1326956893449973,2.0
35,22,male,catalan,right,0,36,35_36,600,497.905759162304,131.62967296508,5,5,550.227272727273,150.31887593649,0.9550752301818995,0.1372425425789326,1.3862943611198906,1.039720770839918,-0.3465735902799727,0.0655777194068719,4.0,0.005759946954687,2.0,0.0598177724521848,0.6148945897615141,0.007644853324092,2.0
35,22,male,catalan,right,0,37,35_37,400,419.230769230769,153.965306687441,4,4,531.136363636364,155.472487002929,0.9550752301818995,0.1749682287657344,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0420133168967271,2.0,0.0176473904032025,2.0,0.0243659264935246,0.558491507965061,-0.0608616457277912,2.0
35,22,male,catalan,right,0,38,35_38,600,516.666666666667,180.513518848945,4,4,479.318181818182,166.001375330357,0.9550752301818995,0.0302766109217727,0.6365141682948128,0.6365141682948128,0.0,0.0655777194068719,4.0,0.005759946954687,2.0,0.0598177724521848,0.6148945897615141,-0.0024926515772045,0.0
35,22,male,catalan,right,0,39,35_39,400,470.680628272251,97.2352472649354,5,5,491.931818181818,167.098321875337,1.0492081821181134,0.1819311824873569,1.039720770839918,1.039720770839918,0.0,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,0.1152623241066211,3.0
35,22,male,catalan,right,0,40,35_40,600,731.544502617801,51.8903813739976,5,5,693.409090909091,65.2625023644976,1.0492081821181134,0.1180780198778577,0.0,0.5623351446188083,0.5623351446188083,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,0.0200793941945639,1.0
35,22,male,catalan,right,0,41,35_41,400,431.413612565445,137.153789501882,5,5,474.034090909091,123.139931237959,1.0492081821181134,0.128269956850054,1.039720770839918,1.039720770839918,0.0,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,-0.0503567413636151,2.0
35,22,male,catalan,right,0,42,35_42,600,566.783216783217,182.321787755017,4,4,591.818181818182,165.547083262918,1.0492081821181134,0.1545721430798343,1.0986122886681096,1.0986122886681096,0.0,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,-0.0342535953848511,2.0
35,22,male,catalan,right,0,43,35_43,400,390.837696335079,162.907731370181,5,5,456.647727272727,203.262167608711,0.8149751839808312,0.0229109491175316,1.3862943611198906,1.3862943611198906,0.0,0.0420133168967271,2.0,0.0176473904032025,2.0,0.0243659264935246,0.558491507965061,0.0245096127932994,0.0
35,22,male,catalan,right,0,44,35_44,600,622.727272727273,200.218717513572,4,4,636.818181818182,231.528227756215,0.8149751839808312,0.0453229645464594,1.0986122886681096,1.0986122886681096,0.0,0.0655777194068719,4.0,0.005759946954687,2.0,0.0598177724521848,0.6148945897615141,0.0343347187048867,0.0
35,22,male,catalan,right,0,45,35_45,400,364.452214452214,224.058315787336,4,4,409.090909090909,258.699465061566,0.8149751839808312,0.0146892655367221,1.0986122886681096,1.0986122886681096,0.0,0.0420133168967271,2.0,0.0176473904032025,2.0,0.0243659264935246,0.558491507965061,0.0143665987986882,0.0
35,22,male,catalan,right,0,46,35_46,600,544.371727748691,174.529340940479,5,5,585.511363636364,188.961145651998,0.9142527873070324,0.0246759014753083,1.3862943611198906,1.3862943611198906,0.0,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,0.001837258924051,0.0
35,22,male,catalan,right,0,47,35_47,400,431.413612565445,82.5195778846662,5,5,477.613636363636,162.082107291743,0.9142527873070324,0.1355948940770457,1.039720770839918,0.6931471805599453,-0.3465735902799726,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,0.1282419339215091,2.0
35,22,male,catalan,right,0,50,35_50,400,472.843822843823,188.497970366219,4,4,505.909090909091,218.20631964699,0.9142527873070324,0.0933822410701409,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,0.0266731929258387,1.0
35,22,male,catalan,right,0,51,35_51,600,599.417249417249,205.680412690591,4,4,664.772727272727,154.306466284437,0.9142527873070324,0.1265600741859732,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,-0.090643227687718,2.0
35,22,male,catalan,right,0,52,35_52,400,415.052356020942,91.9683097936711,5,5,501.136363636364,117.038614098436,0.8206683744760134,0.1722620173897376,0.6931471805599453,1.039720770839918,0.3465735902799726,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,0.010361136957793,2.0
35,22,male,catalan,right,0,53,35_53,600,500.34965034965,94.2760053336557,4,4,644.318181818182,197.076122180959,0.8206683744760134,0.0904994842101755,0.6365141682948128,0.6365141682948128,0.0,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,0.0958954451194541,0.0
35,22,male,catalan,right,0,54,35_54,400,383.638743455497,166.518692934534,5,5,462.784090909091,237.639068679394,0.8206683744760134,0.1508881059959175,1.039720770839918,1.3862943611198906,0.3465735902799727,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,0.0688039976821136,3.0
35,22,male,catalan,right,0,55,35_55,600,609.162303664922,72.703896488458,5,5,737.897727272727,75.3285674794921,0.8206683744760134,0.070631869514551,1.039720770839918,0.6931471805599453,-0.3465735902799726,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,-0.0149521362365758,2.0
35,22,male,catalan,right,0,56,35_56,400,438.612565445026,174.162482696766,5,5,464.318181818182,185.411926921188,0.9838392576281848,0.0980876245765284,0.5623351446188083,1.039720770839918,0.4773856262211096,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,0.0019441691061942,0.0
35,22,male,catalan,right,0,58,35_58,400,338.811188811189,196.645296372572,4,4,418.636363636364,209.89925269279,0.9838392576281848,0.0628114323619606,1.0986122886681096,1.0986122886681096,0.0,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,-0.0645112914601556,0.0
35,22,male,catalan,right,0,59,35_59,600,585.602094240838,103.901751437295,5,5,797.727272727273,67.1166801944983,0.9838392576281848,0.121684261201472,1.039720770839918,0.0,-1.039720770839918,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,-0.080793545035583,2.0
35,22,male,catalan,right,0,60,35_60,400,326.047120418848,133.983940518273,5,5,440.795454545455,243.632441454182,0.9838392576281848,0.1686563507979066,0.6931471805599453,1.039720770839918,0.3465735902799726,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,0.1227821281871031,2.0
35,22,male,catalan,right,0,61,35_61,600,585.431235431235,80.8239554666005,4,4,687.272727272727,10.2272727272727,0.797212243081276,0.0962576118110665,0.6365141682948128,0.0,-0.6365141682948128,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,-0.1005743215808653,1.0
35,22,male,catalan,right,0,62,35_62,400,370.549738219895,203.610124213678,5,5,452.045454545455,283.785472170222,0.797212243081276,0.1978035678037751,1.039720770839918,0.6931471805599453,-0.3465735902799726,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,0.0678094496331019,2.0
35,22,male,catalan,right,0,63,35_63,600,651.864801864802,131.495186505822,4,4,794.318181818182,86.9338235062825,0.797212243081276,0.0793241705411961,0.6365141682948128,0.0,-0.6365141682948128,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,-0.0753438370641093,2.0
35,22,male,catalan,right,0,64,35_64,400,377.748691099476,126.56014491669,5,5,467.386363636364,96.8157810201696,0.797212243081276,0.2319565820659906,0.6931471805599453,1.039720770839918,0.3465735902799726,0.0090580960749264,2.0,0.0021812143131804,2.0,0.006876881761746,0.558491507965061,-0.1107603309778545,2.0
35,22,male,catalan,right,0,65,35_65,600,750.523560209424,122.636831349116,5,5,689.318181818182,55.5169172340607,0.9746160824207868,0.1659904634648446,0.5623351446188083,0.0,-0.5623351446188083,0.0252410736666779,2.0,0.0088373793235629,2.0,0.0164036943431149,0.6148945897615141,-0.0717613100985249,1.0
