pp_id,age,gender,L1,handedness,musical_experience,stim_id,sequence_id,length,n_resp,stim_tempo_intended,stim_tempo,stim_sd,interval_i,stim_ioi,resp_iti,ioi_iti_diff
8,23,M,Danish,right,0.0,149,8_149,5,5,600,550.916230366492,167.517109682298,3,462.565445026178,615.681818181818,153.11637315564
8,23,M,Danish,right,0.0,149,8_149,5,5,600,550.916230366492,167.517109682298,4,546.335078534031,693.409090909091,147.07401237506
8,23,M,Danish,right,0.0,150,8_150,5,5,400,320.811518324607,98.0511235257746,1,207.591623036649,214.772727272727,7.18110423607806
8,23,M,Danish,right,0.0,150,8_150,5,5,400,320.811518324607,98.0511235257746,2,346.335078534031,439.772727272727,93.4376487386959
8,23,M,Danish,right,0.0,150,8_150,5,5,400,320.811518324607,98.0511235257746,3,288.743455497382,390.681818181818,101.938362684436
8,23,M,Danish,right,0.0,150,8_150,5,5,400,320.811518324607,98.0511235257746,4,440.575916230366,411.136363636364,29.4395525940026
8,23,M,Danish,right,0.0,151,8_151,4,4,600,667.016317016317,139.874707865998,1,664.685314685315,562.5,102.185314685315
8,23,M,Danish,right,0.0,151,8_151,4,4,600,667.016317016317,139.874707865998,2,808.041958041958,887.727272727273,79.6853146853148
8,23,M,Danish,right,0.0,151,8_151,4,4,600,667.016317016317,139.874707865998,3,528.321678321678,540.0,11.6783216783217
8,23,M,Danish,right,0.0,152,8_152,4,4,400,418.065268065268,63.741300297787,1,475.174825174825,466.363636363636,8.81118881118891
8,23,M,Danish,right,0.0,152,8_152,4,4,400,418.065268065268,63.741300297787,2,429.72027972028,521.590909090909,91.8706293706293
8,23,M,Danish,right,0.0,152,8_152,4,4,400,418.065268065268,63.741300297787,3,349.300699300699,364.090909090909,14.7902097902102
8,23,M,Danish,right,0.0,154,8_154,5,5,400,459.55497382199,113.008483226445,1,597.643979057592,511.363636363636,86.2803426939553
8,23,M,Danish,right,0.0,154,8_154,5,5,400,459.55497382199,113.008483226445,2,348.952879581152,272.045454545455,76.9074250356973
8,23,M,Danish,right,0.0,154,8_154,5,5,400,459.55497382199,113.008483226445,3,503.403141361257,501.136363636364,2.26677772489279
8,23,M,Danish,right,0.0,154,8_154,5,5,400,459.55497382199,113.008483226445,4,388.219895287958,486.818181818182,98.5982865302237
8,23,M,Danish,right,0.0,155,8_155,5,5,600,472.38219895288,90.541484845661,1,391.884816753927,376.363636363636,15.5211803902902
8,23,M,Danish,right,0.0,155,8_155,5,5,600,472.38219895288,90.541484845661,2,572.513089005236,601.363636363636,28.8505473584007
8,23,M,Danish,right,0.0,155,8_155,5,5,600,472.38219895288,90.541484845661,3,399.738219895288,325.227272727273,74.510947168015
8,23,M,Danish,right,0.0,155,8_155,5,5,600,472.38219895288,90.541484845661,4,525.392670157068,495.0,30.3926701570681
8,23,M,Danish,right,0.0,156,8_156,5,5,400,316.884816753927,151.567063588849,1,275.65445026178,374.318181818182,98.6637315564017
8,23,M,Danish,right,0.0,156,8_156,5,5,400,316.884816753927,151.567063588849,2,191.884816753927,190.227272727273,1.65754402665397
8,23,M,Danish,right,0.0,156,8_156,5,5,400,316.884816753927,151.567063588849,3,537.434554973822,405.0,132.434554973822
8,23,M,Danish,right,0.0,156,8_156,5,5,400,316.884816753927,151.567063588849,4,262.565445026178,315.0,52.4345549738221
8,23,M,Danish,right,0.0,157,8_157,5,5,600,517.539267015707,116.759013498623,1,669.371727748691,640.227272727273,29.1444550214183
8,23,M,Danish,right,0.0,157,8_157,5,5,600,517.539267015707,116.759013498623,2,386.649214659686,331.363636363636,55.2855782960496
8,23,M,Danish,right,0.0,157,8_157,5,5,600,517.539267015707,116.759013498623,3,522.774869109948,513.409090909091,9.36577820085677
8,23,M,Danish,right,0.0,157,8_157,5,5,600,517.539267015707,116.759013498623,4,491.361256544503,492.954545454545,1.5932889100427
8,23,M,Danish,right,0.0,158,8_158,5,5,400,336.51832460733,109.163140688426,1,299.214659685864,362.045454545455,62.8307948595906
8,23,M,Danish,right,0.0,158,8_158,5,5,400,336.51832460733,109.163140688426,2,304.450261780105,259.772727272727,44.6775345073774
8,23,M,Danish,right,0.0,158,8_158,5,5,400,336.51832460733,109.163140688426,3,495.549738219895,505.227272727273,9.67753450737746
8,23,M,Danish,right,0.0,158,8_158,5,5,400,336.51832460733,109.163140688426,4,246.858638743455,290.454545454545,43.59590671109
8,23,M,Danish,right,0.0,159,8_159,4,4,600,505.011655011655,153.779917930634,1,405.944055944056,355.909090909091,50.0349650349652
8,23,M,Danish,right,0.0,159,8_159,4,4,600,505.011655011655,153.779917930634,2,426.923076923077,374.318181818182,52.6048951048949
8,23,M,Danish,right,0.0,159,8_159,4,4,600,505.011655011655,153.779917930634,3,682.167832167832,720.0,37.8321678321679
8,23,M,Danish,right,0.0,160,8_160,5,5,400,424.214659685864,214.897656796171,1,223.298429319372,227.045454545455,3.74702522608277
8,23,M,Danish,right,0.0,160,8_160,5,5,400,424.214659685864,214.897656796171,2,257.329842931937,233.181818181818,24.1480247501189
8,23,M,Danish,right,0.0,160,8_160,5,5,400,424.214659685864,214.897656796171,3,644.764397905759,497.045454545455,147.718943360305
8,23,M,Danish,right,0.0,160,8_160,5,5,400,424.214659685864,214.897656796171,4,571.465968586387,742.5,171.034031413613
8,23,M,Danish,right,0.0,161,8_161,5,5,600,457.984293193717,111.543618955417,1,480.890052356021,429.545454545455,51.3445978105664
8,23,M,Danish,right,0.0,161,8_161,5,5,600,457.984293193717,111.543618955417,2,376.178010471204,492.954545454545,116.776534983341
8,23,M,Danish,right,0.0,161,8_161,5,5,600,457.984293193717,111.543618955417,3,606.544502617801,613.636363636364,7.09186101856244
8,23,M,Danish,right,0.0,161,8_161,5,5,600,457.984293193717,111.543618955417,4,368.324607329843,335.454545454545,32.8700618752973
8,23,M,Danish,right,0.0,162,8_162,5,5,400,355.497382198953,68.0124662657936,1,259.947643979058,319.090909090909,59.1432651118514
8,23,M,Danish,right,0.0,162,8_162,5,5,400,355.497382198953,68.0124662657936,2,354.188481675393,306.818181818182,47.370299857211
8,23,M,Danish,right,0.0,162,8_162,5,5,400,355.497382198953,68.0124662657936,3,409.162303664921,507.272727272727,98.1104236078061
8,23,M,Danish,right,0.0,162,8_162,5,5,400,355.497382198953,68.0124662657936,4,398.69109947644,482.727272727273,84.0361732508327
8,23,M,Danish,right,0.0,163,8_163,4,4,600,738.111888111888,90.909090909091,1,633.216783216783,558.409090909091,74.8076923076923
8,23,M,Danish,right,0.0,163,8_163,4,4,600,738.111888111888,90.909090909091,2,787.062937062937,883.636363636364,96.5734265734267
8,23,M,Danish,right,0.0,163,8_163,4,4,600,738.111888111888,90.909090909091,3,794.055944055944,537.954545454545,256.101398601399
8,23,M,Danish,right,0.0,164,8_164,5,5,400,302.486910994764,69.7984832043779,1,312.303664921466,372.272727272727,59.9690623512613
8,23,M,Danish,right,0.0,164,8_164,5,5,400,302.486910994764,69.7984832043779,2,212.82722513089,208.636363636364,4.19086149452642
8,23,M,Danish,right,0.0,164,8_164,5,5,400,302.486910994764,69.7984832043779,3,382.984293193717,445.909090909091,62.9247977153738
8,23,M,Danish,right,0.0,164,8_164,5,5,400,302.486910994764,69.7984832043779,4,301.832460732984,474.545454545455,172.71299381247
8,23,M,Danish,right,0.0,165,8_165,4,4,600,517.832167832168,118.417442111022,1,612.237762237762,605.454545454545,6.78321678321697
8,23,M,Danish,right,0.0,165,8_165,4,4,600,517.832167832168,118.417442111022,2,384.965034965035,335.454545454545,49.5104895104895
8,23,M,Danish,right,0.0,165,8_165,4,4,600,517.832167832168,118.417442111022,3,556.293706293706,554.318181818182,1.97552447552448
8,23,M,Danish,right,0.0,166,8_166,4,4,400,339.97668997669,157.627300159131,1,468.181818181818,515.454545454545,47.2727272727273
8,23,M,Danish,right,0.0,166,8_166,4,4,400,339.97668997669,157.627300159131,2,387.762237762238,333.409090909091,54.3531468531469
8,23,M,Danish,right,0.0,166,8_166,4,4,400,339.97668997669,157.627300159131,3,163.986013986014,159.545454545455,4.44055944055947
8,23,M,Danish,right,0.0,167,8_167,5,5,600,550.916230366492,130.301907227166,1,465.183246073298,480.681818181818,15.4985721085199
8,23,M,Danish,right,0.0,167,8_167,5,5,600,550.916230366492,130.301907227166,2,452.094240837696,548.181818181818,96.0875773441217
8,23,M,Danish,right,0.0,167,8_167,5,5,600,550.916230366492,130.301907227166,3,551.570680628272,497.045454545455,54.5252260828175
8,23,M,Danish,right,0.0,167,8_167,5,5,600,550.916230366492,130.301907227166,4,734.816753926701,810.0,75.1832460732987
8,23,M,Danish,right,0.0,168,8_168,4,4,400,440.20979020979,104.895104895105,1,545.104895104895,466.363636363636,78.7412587412589
8,23,M,Danish,right,0.0,168,8_168,4,4,400,440.20979020979,104.895104895105,2,440.20979020979,521.590909090909,81.3811188811189
8,23,M,Danish,right,0.0,168,8_168,4,4,400,440.20979020979,104.895104895105,3,335.314685314685,280.227272727273,55.0874125874129
8,23,M,Danish,right,0.0,169,8_169,5,5,600,728.272251308901,153.366803527548,1,839.528795811518,654.545454545455,184.983341266064
8,23,M,Danish,right,0.0,169,8_169,5,5,600,728.272251308901,153.366803527548,2,797.643979057592,675.0,122.643979057592
8,23,M,Danish,right,0.0,169,8_169,5,5,600,728.272251308901,153.366803527548,3,774.083769633508,848.863636363636,74.7798667301286
8,23,M,Danish,right,0.0,169,8_169,5,5,600,728.272251308901,153.366803527548,4,501.832460732984,441.818181818182,60.0142789148026
8,23,M,Danish,right,0.0,171,8_171,5,5,600,698.167539267016,207.506491284365,1,397.120418848168,390.681818181818,6.43860066634943
8,23,M,Danish,right,0.0,171,8_171,5,5,600,698.167539267016,207.506491284365,2,724.34554973822,648.409090909091,75.936458829129
8,23,M,Danish,right,0.0,171,8_171,5,5,600,698.167539267016,207.506491284365,3,842.146596858639,693.409090909091,148.737505949548
8,23,M,Danish,right,0.0,171,8_171,5,5,600,698.167539267016,207.506491284365,4,829.057591623037,548.181818181818,280.875773441219
8,23,M,Danish,right,0.0,172,8_172,4,4,400,541.608391608392,45.4545454545454,1,517.132867132867,544.090909090909,26.9580419580418
8,23,M,Danish,right,0.0,172,8_172,4,4,400,541.608391608392,45.4545454545454,2,594.055944055944,499.090909090909,94.9650349650349
8,23,M,Danish,right,0.0,172,8_172,4,4,400,541.608391608392,45.4545454545454,3,513.636363636364,542.045454545454,28.4090909090905
8,23,M,Danish,right,0.0,173,8_173,4,4,600,792.890442890443,35.3706081713136,1,815.034965034965,769.090909090909,45.944055944056
8,23,M,Danish,right,0.0,173,8_173,4,4,600,792.890442890443,35.3706081713136,2,811.538461538462,740.454545454545,71.0839160839164
8,23,M,Danish,right,0.0,173,8_173,4,4,600,792.890442890443,35.3706081713136,3,752.097902097902,689.318181818182,62.7797202797201
8,23,M,Danish,right,0.0,174,8_174,4,4,400,363.286713286713,182.890864763944,1,237.412587412587,278.181818181818,40.7692307692306
8,23,M,Danish,right,0.0,174,8_174,4,4,400,363.286713286713,182.890864763944,2,573.076923076923,589.090909090909,16.0139860139861
8,23,M,Danish,right,0.0,174,8_174,4,4,400,363.286713286713,182.890864763944,3,279.370629370629,247.5,31.8706293706294
8,23,M,Danish,right,0.0,175,8_175,4,4,600,636.713286713287,109.066251471904,1,738.111888111888,750.681818181818,12.5699300699301
8,23,M,Danish,right,0.0,175,8_175,4,4,600,636.713286713287,109.066251471904,2,650.699300699301,646.363636363636,4.33566433566432
8,23,M,Danish,right,0.0,175,8_175,4,4,600,636.713286713287,109.066251471904,3,521.328671328671,419.318181818182,102.01048951049
8,23,M,Danish,right,0.0,176,8_176,5,5,400,436.649214659686,124.897736006995,1,498.167539267016,474.545454545455,23.622084721561
8,23,M,Danish,right,0.0,176,8_176,5,5,400,436.649214659686,124.897736006995,2,430.104712041885,589.090909090909,158.986197049024
8,23,M,Danish,right,0.0,176,8_176,5,5,400,436.649214659686,124.897736006995,3,265.183246073298,280.227272727273,15.0440266539742
8,23,M,Danish,right,0.0,176,8_176,5,5,400,436.649214659686,124.897736006995,4,553.141361256545,548.181818181818,4.95954307472607
8,23,M,Danish,right,0.0,179,8_179,4,4,600,611.072261072261,136.333748442978,1,458.391608391608,427.5,30.8916083916084
8,23,M,Danish,right,0.0,179,8_179,4,4,600,611.072261072261,136.333748442978,2,654.195804195804,568.636363636364,85.5594405594403
8,23,M,Danish,right,0.0,179,8_179,4,4,600,611.072261072261,136.333748442978,3,720.629370629371,881.590909090909,160.961538461538
8,23,M,Danish,right,0.0,180,8_180,5,5,400,399.34554973822,88.3192691509808,1,417.015706806283,374.318181818182,42.6975249881008
8,23,M,Danish,right,0.0,180,8_180,5,5,400,399.34554973822,88.3192691509808,2,411.780104712042,425.454545454545,13.6744407425036
8,23,M,Danish,right,0.0,180,8_180,5,5,400,399.34554973822,88.3192691509808,3,278.272251308901,270.0,8.27225130890065
8,23,M,Danish,right,0.0,180,8_180,5,5,400,399.34554973822,88.3192691509808,4,490.314136125654,456.136363636364,34.1777724892906
8,23,M,Danish,right,0.0,181,8_181,5,5,600,550.261780104712,211.696873131763,1,834.293193717278,797.727272727273,36.5659209900048
8,23,M,Danish,right,0.0,181,8_181,5,5,600,550.261780104712,211.696873131763,2,373.560209424084,360.0,13.5602094240837
8,23,M,Danish,right,0.0,181,8_181,5,5,600,550.261780104712,211.696873131763,3,588.219895287958,754.772727272727,166.552831984769
8,23,M,Danish,right,0.0,181,8_181,5,5,600,550.261780104712,211.696873131763,4,404.973821989529,384.545454545455,20.428367444074
8,23,M,Danish,right,0.0,184,8_184,5,5,400,292.015706806283,108.027253604626,1,244.240837696335,288.409090909091,44.1682532127558
8,23,M,Danish,right,0.0,184,8_184,5,5,400,292.015706806283,108.027253604626,2,396.073298429319,570.681818181818,174.608519752499
8,23,M,Danish,right,0.0,184,8_184,5,5,400,292.015706806283,108.027253604626,3,163.089005235602,163.636363636364,0.547358400761595
8,23,M,Danish,right,0.0,184,8_184,5,5,400,292.015706806283,108.027253604626,4,364.659685863874,378.409090909091,13.7494050452167
8,23,M,Danish,right,0.0,185,8_185,4,4,600,762.587412587412,70.9712696859595,1,685.664335664336,750.681818181818,65.0174825174824
8,23,M,Danish,right,0.0,185,8_185,4,4,600,762.587412587412,70.9712696859595,2,776.573426573426,775.227272727273,1.34615384615347
8,23,M,Danish,right,0.0,185,8_185,4,4,600,762.587412587412,70.9712696859595,3,825.524475524475,720.0,105.524475524475
8,23,M,Danish,right,0.0,186,8_186,5,5,400,424.214659685864,191.193586523592,1,362.041884816754,433.636363636364,71.5944788196096
8,23,M,Danish,right,0.0,186,8_186,5,5,400,424.214659685864,191.193586523592,2,181.413612565445,231.136363636364,49.7227510709187
8,23,M,Danish,right,0.0,186,8_186,5,5,400,424.214659685864,191.193586523592,3,589.79057591623,472.5,117.290575916231
8,23,M,Danish,right,0.0,186,8_186,5,5,400,424.214659685864,191.193586523592,4,563.612565445026,621.818181818182,58.2056163731559
8,23,M,Danish,right,0.0,187,8_187,4,4,600,536.480186480186,176.576311453735,1,535.314685314685,478.636363636364,56.6783216783218
8,23,M,Danish,right,0.0,187,8_187,4,4,600,536.480186480186,176.576311453735,2,713.636363636364,556.363636363636,157.272727272727
8,23,M,Danish,right,0.0,187,8_187,4,4,600,536.480186480186,176.576311453735,3,360.48951048951,351.818181818182,8.67132867132841
8,23,M,Danish,right,0.0,188,8_188,5,5,400,528.926701570681,58.3158885077107,1,540.052356020942,445.909090909091,94.1432651118514
8,23,M,Danish,right,0.0,188,8_188,5,5,400,528.926701570681,58.3158885077107,2,464.13612565445,503.181818181818,39.0456925273677
8,23,M,Danish,right,0.0,188,8_188,5,5,400,528.926701570681,58.3158885077107,3,602.879581151833,360.0,242.879581151833
8,23,M,Danish,right,0.0,188,8_188,5,5,400,528.926701570681,58.3158885077107,4,508.638743455497,814.090909090909,305.452165635412
8,23,M,Danish,right,0.0,189,8_189,4,4,600,655.361305361305,170.768791677318,1,517.832167832168,452.045454545455,65.7867132867134
8,23,M,Danish,right,0.0,189,8_189,4,4,600,655.361305361305,170.768791677318,2,601.748251748252,519.545454545455,82.2027972027972
8,23,M,Danish,right,0.0,189,8_189,4,4,600,655.361305361305,170.768791677318,3,846.503496503497,1000.22727272727,153.723776223776
8,23,M,Danish,right,0.0,190,8_190,4,4,400,268.881118881119,162.088489321668,1,153.496503496503,165.681818181818,12.1853146853146
8,23,M,Danish,right,0.0,190,8_190,4,4,400,268.881118881119,162.088489321668,2,454.195804195804,396.818181818182,57.3776223776223
8,23,M,Danish,right,0.0,190,8_190,4,4,400,268.881118881119,162.088489321668,3,198.951048951049,188.181818181818,10.7692307692309
8,23,M,Danish,right,0.0,191,8_191,5,5,600,524.083769633508,158.30663489781,1,473.03664921466,441.818181818182,31.2184673964779
8,23,M,Danish,right,0.0,191,8_191,5,5,600,524.083769633508,158.30663489781,2,363.089005235602,574.772727272727,211.683722037125
8,23,M,Danish,right,0.0,191,8_191,5,5,600,524.083769633508,158.30663489781,3,740.052356020943,783.409090909091,43.3567348881487
8,23,M,Danish,right,0.0,191,8_191,5,5,600,524.083769633508,158.30663489781,4,520.157068062827,382.5,137.657068062827
8,23,M,Danish,right,0.0,192,8_192,4,4,400,481.002331002331,201.991809612027,1,604.545454545455,754.772727272727,150.227272727273
8,23,M,Danish,right,0.0,192,8_192,4,4,400,481.002331002331,201.991809612027,2,247.902097902098,247.5,0.402097902097921
8,23,M,Danish,right,0.0,192,8_192,4,4,400,481.002331002331,201.991809612027,3,590.559440559441,501.136363636364,89.4230769230771
9,21,M,Danish,right,0.5,1,9_1,5,5,400,313.612565445026,134.513544392347,1,155.235602094241,145.227272727273,10.0083293669681
9,21,M,Danish,right,0.5,1,9_1,5,5,400,313.612565445026,134.513544392347,2,398.69109947644,394.772727272727,3.91837220371264
9,21,M,Danish,right,0.5,1,9_1,5,5,400,313.612565445026,134.513544392347,3,448.429319371728,390.681818181818,57.7475011899095
9,21,M,Danish,right,0.5,1,9_1,5,5,400,313.612565445026,134.513544392347,4,252.094240837696,259.772727272727,7.67848643503089
9,21,M,Danish,right,0.5,2,9_2,5,5,600,607.198952879581,144.499693295646,1,617.015706806283,587.045454545455,29.970252260828
9,21,M,Danish,right,0.5,2,9_2,5,5,600,607.198952879581,144.499693295646,2,554.188481675393,544.090909090909,10.0975725844837
9,21,M,Danish,right,0.5,2,9_2,5,5,600,607.198952879581,144.499693295646,3,457.329842931937,390.681818181818,66.648024750119
9,21,M,Danish,right,0.5,2,9_2,5,5,600,607.198952879581,144.499693295646,4,800.261780104712,677.045454545455,123.216325559258
9,21,M,Danish,right,0.5,3,9_3,4,4,400,316.666666666667,113.640846244741,1,317.832167832168,355.909090909091,38.0769230769232
9,21,M,Danish,right,0.5,3,9_3,4,4,400,316.666666666667,113.640846244741,2,429.72027972028,411.136363636364,18.5839160839162
9,21,M,Danish,right,0.5,3,9_3,4,4,400,316.666666666667,113.640846244741,3,202.447552447552,208.636363636364,6.18881118881131
9,21,M,Danish,right,0.5,4,9_4,4,4,600,578.438228438229,156.146711015046,1,710.13986013986,652.5,57.63986013986
9,21,M,Danish,right,0.5,4,9_4,4,4,600,578.438228438229,156.146711015046,2,619.230769230769,652.5,33.2692307692306
9,21,M,Danish,right,0.5,4,9_4,4,4,600,578.438228438229,156.146711015046,3,405.944055944056,437.727272727273,31.7832167832169
9,21,M,Danish,right,0.5,5,9_5,4,4,400,511.305361305361,158.555285740596,1,555.594405594406,585.0,29.4055944055945
9,21,M,Danish,right,0.5,5,9_5,4,4,400,511.305361305361,158.555285740596,2,643.006993006993,632.045454545455,10.9615384615386
9,21,M,Danish,right,0.5,5,9_5,4,4,400,511.305361305361,158.555285740596,3,335.314685314685,323.181818181818,12.1328671328672
9,21,M,Danish,right,0.5,6,9_6,5,5,600,653.010471204188,191.527825648835,1,541.099476439791,576.818181818182,35.7187053783913
9,21,M,Danish,right,0.5,6,9_6,5,5,600,653.010471204188,191.527825648835,2,797.643979057592,758.863636363636,38.7803426939552
9,21,M,Danish,right,0.5,6,9_6,5,5,600,653.010471204188,191.527825648835,3,831.675392670157,580.909090909091,250.766301761066
9,21,M,Danish,right,0.5,6,9_6,5,5,600,653.010471204188,191.527825648835,4,441.623036649215,360.0,81.6230366492146
9,21,M,Danish,right,0.5,7,9_7,5,5,400,422.905759162304,122.233369761309,1,574.083769633508,589.090909090909,15.0071394574013
9,21,M,Danish,right,0.5,7,9_7,5,5,400,422.905759162304,122.233369761309,2,469.371727748691,421.363636363636,48.0080913850549
9,21,M,Danish,right,0.5,7,9_7,5,5,400,422.905759162304,122.233369761309,3,312.303664921466,315.0,2.69633507853405
9,21,M,Danish,right,0.5,7,9_7,5,5,400,422.905759162304,122.233369761309,4,335.86387434555,323.181818181818,12.6820561637314
9,21,M,Danish,right,0.5,8,9_8,5,5,600,607.853403141361,163.921174915741,1,630.104712041885,613.636363636364,16.4683484055212
9,21,M,Danish,right,0.5,8,9_8,5,5,600,607.853403141361,163.921174915741,2,425.916230366492,468.409090909091,42.4928605425989
9,21,M,Danish,right,0.5,8,9_8,5,5,600,607.853403141361,163.921174915741,3,556.806282722513,499.090909090909,57.7153736316043
9,21,M,Danish,right,0.5,8,9_8,5,5,600,607.853403141361,163.921174915741,4,818.586387434555,677.045454545455,141.5409328891
9,21,M,Danish,right,0.5,10,9_10,5,5,600,531.282722513089,173.847416609924,1,355.235602094241,398.863636363636,43.6280342693955
9,21,M,Danish,right,0.5,10,9_10,5,5,600,531.282722513089,173.847416609924,2,658.900523560209,660.681818181818,1.78129462160871
9,21,M,Danish,right,0.5,10,9_10,5,5,600,531.282722513089,173.847416609924,3,700.785340314136,634.090909090909,66.6944312232272
9,21,M,Danish,right,0.5,10,9_10,5,5,600,531.282722513089,173.847416609924,4,410.20942408377,349.772727272727,60.4366968110423
9,21,M,Danish,right,0.5,11,9_11,5,5,400,390.837696335079,141.700194792925,1,566.230366492147,558.409090909091,7.82127558305581
9,21,M,Danish,right,0.5,11,9_11,5,5,400,390.837696335079,141.700194792925,2,314.921465968586,345.681818181818,30.7603522132318
9,21,M,Danish,right,0.5,11,9_11,5,5,400,390.837696335079,141.700194792925,3,437.958115183246,484.772727272727,46.8146120894812
9,21,M,Danish,right,0.5,11,9_11,5,5,400,390.837696335079,141.700194792925,4,244.240837696335,292.5,48.2591623036651
9,21,M,Danish,right,0.5,12,9_12,5,5,600,562.041884816754,140.891858507188,1,423.298429319372,447.954545454545,24.6561161351736
9,21,M,Danish,right,0.5,12,9_12,5,5,600,562.041884816754,140.891858507188,2,661.51832460733,636.136363636364,25.381960970966
9,21,M,Danish,right,0.5,12,9_12,5,5,600,562.041884816754,140.891858507188,3,459.947643979058,439.772727272727,20.1749167063306
9,21,M,Danish,right,0.5,12,9_12,5,5,600,562.041884816754,140.891858507188,4,703.403141361257,585.0,118.403141361257
9,21,M,Danish,right,0.5,13,9_13,4,4,400,478.671328671329,200.127105192366,1,247.902097902098,280.227272727273,32.3251748251748
9,21,M,Danish,right,0.5,13,9_13,4,4,400,478.671328671329,200.127105192366,2,583.566433566434,609.545454545455,25.979020979021
9,21,M,Danish,right,0.5,13,9_13,4,4,400,478.671328671329,200.127105192366,3,604.545454545455,580.909090909091,23.6363636363639
9,21,M,Danish,right,0.5,14,9_14,4,4,600,388.461538461539,30.4818107939907,1,409.440559440559,407.045454545455,2.39510489510485
9,21,M,Danish,right,0.5,14,9_14,4,4,600,388.461538461539,30.4818107939907,2,353.496503496504,396.818181818182,43.3216783216782
9,21,M,Danish,right,0.5,14,9_14,4,4,600,388.461538461539,30.4818107939907,3,402.447552447552,398.863636363636,3.58391608391594
9,21,M,Danish,right,0.5,15,9_15,4,4,400,314.335664335664,195.89782975988,1,150.0,143.181818181818,6.81818181818198
9,21,M,Danish,right,0.5,15,9_15,4,4,400,314.335664335664,195.89782975988,2,261.888111888112,280.227272727273,18.3391608391609
9,21,M,Danish,right,0.5,15,9_15,4,4,400,314.335664335664,195.89782975988,3,531.118881118881,380.454545454545,150.664335664336
9,21,M,Danish,right,0.5,17,9_17,4,4,400,497.319347319347,133.249969864316,1,485.664335664336,429.545454545455,56.1188811188812
9,21,M,Danish,right,0.5,17,9_17,4,4,400,497.319347319347,133.249969864316,2,636.013986013986,625.909090909091,10.104895104895
9,21,M,Danish,right,0.5,17,9_17,4,4,400,497.319347319347,133.249969864316,3,370.27972027972,462.272727272727,91.9930069930067
9,21,M,Danish,right,0.5,18,9_18,5,5,600,630.759162303665,194.709676769211,1,792.408376963351,793.636363636364,1.22798667301277
9,21,M,Danish,right,0.5,18,9_18,5,5,600,630.759162303665,194.709676769211,2,745.287958115183,787.5,42.2120418848167
9,21,M,Danish,right,0.5,18,9_18,5,5,600,630.759162303665,194.709676769211,3,627.486910994764,634.090909090909,6.60399809614455
9,21,M,Danish,right,0.5,18,9_18,5,5,600,630.759162303665,194.709676769211,4,357.853403141361,394.772727272727,36.9193241313665
9,21,M,Danish,right,0.5,19,9_19,5,5,400,368.586387434555,150.9951637845,1,354.188481675393,341.590909090909,12.5975725844837
9,21,M,Danish,right,0.5,19,9_19,5,5,400,368.586387434555,150.9951637845,2,173.560209424084,200.454545454545,26.8943360304617
9,21,M,Danish,right,0.5,19,9_19,5,5,400,368.586387434555,150.9951637845,3,409.162303664921,349.772727272727,59.3895763921942
9,21,M,Danish,right,0.5,19,9_19,5,5,400,368.586387434555,150.9951637845,4,537.434554973822,546.136363636364,8.70180866254168
9,21,M,Danish,right,0.5,20,9_20,4,4,600,633.216783216783,194.268452910337,1,622.727272727273,670.909090909091,48.1818181818181
9,21,M,Danish,right,0.5,20,9_20,4,4,600,633.216783216783,194.268452910337,2,832.517482517482,816.136363636364,16.3811188811187
9,21,M,Danish,right,0.5,20,9_20,4,4,600,633.216783216783,194.268452910337,3,444.405594405594,495.0,50.5944055944053
9,21,M,Danish,right,0.5,21,9_21,5,5,400,237.041884816754,39.4339094389121,1,288.743455497382,222.954545454545,65.7889100428368
9,21,M,Danish,right,0.5,21,9_21,5,5,400,237.041884816754,39.4339094389121,2,207.591623036649,216.818181818182,9.22655878153256
9,21,M,Danish,right,0.5,21,9_21,5,5,400,237.041884816754,39.4339094389121,3,204.973821989529,225.0,20.0261780104713
9,21,M,Danish,right,0.5,21,9_21,5,5,400,237.041884816754,39.4339094389121,4,246.858638743455,267.954545454545,21.09590671109
9,21,M,Danish,right,0.5,22,9_22,5,5,600,633.376963350785,171.199318395169,1,483.507853403141,572.727272727273,89.2194193241314
9,21,M,Danish,right,0.5,22,9_22,5,5,600,633.376963350785,171.199318395169,2,732.198952879581,726.136363636364,6.06258924321764
9,21,M,Danish,right,0.5,22,9_22,5,5,600,633.376963350785,171.199318395169,3,823.821989528796,666.818181818182,157.003807710614
9,21,M,Danish,right,0.5,22,9_22,5,5,600,633.376963350785,171.199318395169,4,493.979057591623,351.818181818182,142.160875773441
9,21,M,Danish,right,0.5,23,9_23,4,4,400,353.962703962704,155.164934644686,1,482.167832167832,415.227272727273,66.9405594405594
9,21,M,Danish,right,0.5,23,9_23,4,4,400,353.962703962704,155.164934644686,2,398.251748251748,429.545454545455,31.2937062937063
9,21,M,Danish,right,0.5,23,9_23,4,4,400,353.962703962704,155.164934644686,3,181.468531468531,227.045454545455,45.5769230769231
9,21,M,Danish,right,0.5,24,9_24,4,4,600,566.783216783217,167.941398021298,1,573.776223776224,564.545454545455,9.23076923076928
9,21,M,Danish,right,0.5,24,9_24,4,4,600,566.783216783217,167.941398021298,2,731.118881118881,713.863636363636,17.2552447552448
9,21,M,Danish,right,0.5,24,9_24,4,4,600,566.783216783217,167.941398021298,3,395.454545454545,470.454545454546,75.0000000000002
9,21,M,Danish,right,0.5,25,9_25,4,4,400,562.587412587413,58.4031226870282,1,552.097902097902,495.0,57.0979020979021
