pp_id,stim_tempo_intended,length,sequence_id,interval_ratio_i,interval_ratio
4,400,5,4_109,2,0.6289592760181
4,400,5,4_109,3,0.39234449760765494
4,400,5,4_111,1,0.4828828828828826
4,400,5,4_111,2,0.6335540838852096
4,400,5,4_111,3,0.3905882352941181
4,400,5,4_117,1,0.5468750000000002
4,400,5,4_117,2,0.7565217391304345
4,400,5,4_117,3,0.28282828282828315
4,400,5,4_121,1,0.34294871794871745
4,400,5,4_121,2,0.6765676567656771
4,400,5,4_121,3,0.3740458015267174
4,400,5,4_135,1,0.678851174934726
4,400,5,4_135,2,0.29854368932038816
4,400,5,4_135,3,0.4572784810126584
4,400,5,4_137,1,0.34250000000000036
4,400,5,4_137,2,0.6261904761904757
4,400,5,4_137,3,0.3702830188679247
4,400,5,4_139,1,0.4684014869888478
4,400,5,4_139,2,0.34210526315789475
4,400,5,4_139,3,0.5228136882129277
4,400,5,4_143,1,0.6368038740920093
4,400,5,4_143,2,0.2840909090909092
4,400,5,4_143,3,0.7529880478087646
4,400,5,4_162,1,0.6799007444168735
4,400,5,4_162,2,0.32658227848101234
4,400,5,4_162,3,0.5086042065009561
4,400,5,4_170,1,0.35928143712574795
4,400,5,4_170,2,0.6465256797583081
4,400,5,4_170,3,0.3656250000000001
4,400,5,4_172,1,0.35632183908045983
4,400,5,4_172,2,0.4941176470588237
4,400,5,4_172,3,0.4942528735632185
4,400,5,4_176,1,0.5053380782918149
4,400,5,4_176,2,0.7700831024930751
4,400,5,4_176,3,0.28522336769759443
4,400,5,4_180,1,0.4280701754385969
4,400,5,4_180,2,0.6848739495798318
4,400,5,4_180,3,0.2819548872180453
4,400,5,4_182,1,0.735849056603774
4,400,5,4_182,2,0.33793103448275796
4,400,5,4_182,3,0.40421052631578974
4,400,5,4_192,1,0.7277353689567433
4,400,5,4_192,2,0.4495798319327732
4,400,5,4_192,3,0.3447368421052627
4,400,5,4_21,1,0.3309178743961355
4,400,5,4_21,2,0.5607287449392714
4,400,5,4_21,3,0.673913043478261
4,400,5,4_23,1,0.3406250000000006
4,400,5,4_23,2,0.5288220551378443
4,400,5,4_23,3,0.4820512820512825
4,400,5,4_29,1,0.4403508771929825
4,400,5,4_29,2,0.5538194444444445
4,400,5,4_29,3,0.6104513064133019
4,400,5,4_31,1,0.6275395033860046
4,400,5,4_31,2,0.5030487804878048
4,400,5,4_31,3,0.3712984054669706
4,400,5,4_33,1,0.5064516129032265
4,400,5,4_33,2,0.3566433566433561
4,400,5,4_33,3,0.45171849427168587
4,400,5,4_5,1,0.32463768115942027
4,400,5,4_5,2,0.663817663817664
4,400,5,4_5,3,0.3105263157894733
4,400,5,4_50,1,0.6561604584527225
4,400,5,4_50,2,0.44280442804428033
4,400,5,4_50,3,0.44940476190476153
4,400,5,4_64,1,0.4868421052631578
4,400,5,4_64,2,0.6933333333333335
4,400,5,4_64,3,0.3424317617866001
4,400,5,4_68,1,0.5059760956175293
4,400,5,4_68,2,0.32041343669250694
4,400,5,4_68,3,0.5166994106090372
4,400,5,4_70,1,0.4931506849315065
4,400,5,4_70,2,0.3323353293413176
4,400,5,4_70,3,0.4754797441364609
4,400,5,4_74,1,0.5966735966735968
4,400,5,4_74,2,0.5215053763440862
4,400,5,4_74,3,0.41395348837209317
4,400,5,4_80,1,0.7026378896882491
4,400,5,4_80,2,0.34254143646408863
4,400,5,4_80,3,0.40963855421686757
4,400,5,4_82,1,0.2861842105263155
4,400,5,4_82,2,0.447422680412371
4,400,5,4_82,3,0.7342465753424656
4,400,5,4_84,1,0.5200845665961943
4,400,5,4_84,2,0.5550122249388756
4,400,5,4_84,3,0.43645083932853707
4,400,5,4_86,1,0.591695501730104
4,400,5,4_86,2,0.40972222222222165
4,400,5,4_86,3,0.6249999999999998
4,400,5,4_88,1,0.29801324503311233
4,400,5,4_88,2,0.4501061571125269
4,400,5,4_88,3,0.4616755793226379
4,400,5,4_99,1,0.5191570881226054
4,400,5,4_99,2,0.6167076167076168
4,400,5,4_99,3,0.3959390862944161
4,600,4,4_100,1,0.3625498007968124
4,600,4,4_100,2,0.6015037593984962
4,600,4,4_102,1,0.6129666011787821
4,600,4,4_102,2,0.48048780487804854
4,600,4,4_104,1,0.6754098360655738
4,600,4,4_104,2,0.4593967517401393
4,600,4,4_106,1,0.34674329501915724
4,600,4,4_106,2,0.5
4,600,4,4_108,1,0.4243986254295533
4,600,4,4_108,2,0.5866900175131348
4,600,4,4_110,1,0.3315881326352533
4,600,4,4_110,2,0.6351575456053068
4,600,4,4_114,1,0.6472795497185738
4,600,4,4_114,2,0.382892057026477
4,600,4,4_118,1,0.5431754874651811
4,600,4,4_118,2,0.6626262626262627
4,600,4,4_124,1,0.5280898876404494
4,600,4,4_124,2,0.608695652173913
4,600,4,4_126,1,0.402061855670103
4,600,4,4_126,2,0.5850144092219022
4,600,4,4_132,1,0.6552962298025133
4,600,4,4_132,2,0.45714285714285746
4,600,4,4_134,1,0.37037037037037013
4,600,4,4_134,2,0.6204379562043796
4,600,4,4_136,1,0.45442536327609
4,600,4,4_136,2,0.5247776365946633
4,600,4,4_138,1,0.25959780621572176
4,600,4,4_138,2,0.5955882352941176
4,600,4,4_14,1,0.5448577680525167
4,600,4,4_14,2,0.3788706739526409
4,600,4,4_140,1,0.5392561983471071
4,600,4,4_140,2,0.5631313131313136
4,600,4,4_149,1,0.4521384928716903
4,600,4,4_149,2,0.5991091314031183
4,600,4,4_169,1,0.3889789303079416
4,600,4,4_169,2,0.5881435257410298
4,600,4,4_171,1,0.38719068413391544
4,600,4,4_171,2,0.621861152141802
4,600,4,4_175,1,0.4524714828897338
4,600,4,4_175,2,0.5706737120211363
4,600,4,4_18,1,0.4589614740368508
4,600,4,4_18,2,0.5959409594095942
4,600,4,4_22,1,0.6513157894736841
4,600,4,4_22,2,0.33056133056133064
4,600,4,4_26,1,0.39549839228295813
4,600,4,4_26,2,0.6174055829228243
4,600,4,4_28,1,0.3634538152610443
4,600,4,4_28,2,0.500789889415482
4,600,4,4_30,1,0.6256157635467982
4,600,4,4_30,2,0.36190476190476206
4,600,4,4_4,1,0.49553571428571436
4,600,4,4_4,2,0.47881355932203384
4,600,4,4_46,1,0.608
4,600,4,4_46,2,0.38206627680311894
4,600,4,4_51,1,0.42902208201892744
4,600,4,4_51,2,0.5700787401574802
4,600,4,4_53,1,0.4404567699836867
4,600,4,4_53,2,0.5913793103448277
4,600,4,4_55,1,0.5294117647058826
4,600,4,4_55,2,0.4363636363636365
4,600,4,4_57,1,0.5660714285714284
4,600,4,4_57,2,0.5898058252427189
4,600,4,4_59,1,0.5670731707317074
4,600,4,4_59,2,0.3817204301075268
4,600,4,4_6,1,0.4734513274336282
4,600,4,4_6,2,0.6812977099236642
4,600,4,4_61,1,0.4356589147286819
4,600,4,4_61,2,0.5617283950617284
4,600,4,4_63,1,0.38778625954198487
4,600,4,4_63,2,0.5786435786435788
4,600,4,4_79,1,0.468148148148148
4,600,4,4_79,2,0.48644986449864497
4,600,4,4_8,1,0.6717687074829932
4,600,4,4_8,2,0.48614609571788414
4,600,4,4_89,1,0.47692307692307695
4,600,4,4_89,2,0.5598802395209582
4,600,4,4_91,1,0.3578595317725755
4,600,4,4_91,2,0.5844748858447487
4,600,4,4_93,1,0.4653179190751446
4,600,4,4_93,2,0.5293276108726754
4,600,4,4_95,1,0.5038880248833594
4,600,4,4_95,2,0.6367265469061878
4,600,5,4_10,1,0.441348973607038
4,600,5,4_10,2,0.5578330893118594
4,600,5,4_10,3,0.5162393162393165
4,600,5,4_112,1,0.5201863354037266
4,600,5,4_112,2,0.6397515527950312
4,600,5,4_112,3,0.4000000000000002
4,600,5,4_116,1,0.6480144404332132
4,600,5,4_116,2,0.4105263157894733
4,600,5,4_116,3,0.48865619546247824
4,600,5,4_12,1,0.4848484848484848
4,600,5,4_12,2,0.5340314136125653
4,600,5,4_12,3,0.549382716049383
4,600,5,4_120,1,0.47674418604651175
4,600,5,4_120,2,0.49382716049382713
4,600,5,4_120,3,0.5068681318681317
4,600,5,4_122,1,0.4697156983930778
4,600,5,4_122,2,0.6620370370370372
4,600,5,4_122,3,0.440643863179074
4,600,5,4_142,1,0.3436928702010971
4,600,5,4_142,2,0.6422182468694098
4,600,5,4_142,3,0.39447731755424076
4,600,5,4_145,1,0.5818540433925048
4,600,5,4_145,2,0.4930232558139537
4,600,5,4_145,3,0.3885918003565063
4,600,5,4_147,1,0.4908424908424906
4,600,5,4_147,2,0.5743801652892565
4,600,5,4_147,3,0.4373673036093414
4,600,5,4_16,1,0.4846266471449489
4,600,5,4_16,2,0.5222551928783381
4,600,5,4_16,3,0.5348837209302326
4,600,5,4_161,1,0.3311475409836064
4,600,5,4_161,2,0.6938775510204084
4,600,5,4_161,3,0.45918367346938743
4,600,5,4_173,1,0.4678055190538764
4,600,5,4_173,2,0.5120101137800251
4,600,5,4_173,3,0.4667472793228537
4,600,5,4_183,1,0.5185185185185186
4,600,5,4_183,2,0.5963302752293579
4,600,5,4_183,3,0.3972911963882617
4,600,5,4_185,1,0.40808080808080793
4,600,5,4_185,2,0.5307971014492755
4,600,5,4_185,3,0.39663093415007644
4,600,5,4_187,1,0.4800000000000002
4,600,5,4_187,2,0.6360078277886498
4,600,5,4_187,3,0.42272727272727223
4,600,5,4_189,1,0.47038917089678517
4,600,5,4_189,2,0.5973282442748094
4,600,5,4_189,3,0.3564189189189188
4,600,5,4_2,1,0.5046210720887246
4,600,5,4_2,2,0.4628670120898098
4,600,5,4_2,3,0.6027131782945737
4,600,5,4_20,1,0.4085778781038376
4,600,5,4_20,2,0.5927601809954752
4,600,5,4_20,3,0.5660377358490567
4,600,5,4_24,1,0.44556451612903253
4,600,5,4_24,2,0.5612244897959185
4,600,5,4_24,3,0.473568281938326
4,600,5,4_32,1,0.4178082191780823
4,600,5,4_32,2,0.6082289803220037
4,600,5,4_32,3,0.5474999999999995
4,600,5,4_34,1,0.6494845360824741
4,600,5,4_34,2,0.3483606557377049
4,600,5,4_34,3,0.6556701030927837
4,600,5,4_40,1,0.4237995824634655
4,600,5,4_40,2,0.5897435897435898
4,600,5,4_40,3,0.4764267990074444
4,600,5,4_42,1,0.5163147792706337
4,600,5,4_42,2,0.520661157024793
4,600,5,4_42,3,0.4344569288389515
4,600,5,4_44,1,0.7017543859649121
4,600,5,4_44,2,0.49275362318840626
4,600,5,4_44,3,0.3514056224899596
4,600,5,4_49,1,0.6575052854122625
4,600,5,4_49,2,0.4602272727272722
4,600,5,4_49,3,0.34296028880866436
4,600,5,4_65,1,0.4350364963503648
4,600,5,4_65,2,0.6386138613861388
4,600,5,4_65,3,0.3967391304347822
4,600,5,4_67,1,0.558677685950413
4,600,5,4_67,2,0.580434782608696
4,600,5,4_67,3,0.3987603305785121
4,600,5,4_69,1,0.4716981132075472
4,600,5,4_69,2,0.5630712979890312
4,600,5,4_69,3,0.42151675485008794
4,600,5,4_73,1,0.5440140845070426
4,600,5,4_73,2,0.5452631578947367
4,600,5,4_73,3,0.38918918918918927
4,600,5,4_75,1,0.5334538878842675
4,600,5,4_75,2,0.6201923076923079
4,600,5,4_75,3,0.37708830548926014
4,600,5,4_77,1,0.5162790697674421
4,600,5,4_77,2,0.5407279029462736
4,600,5,4_77,3,0.41536050156739845
4,600,5,4_81,1,0.4664371772805509
4,600,5,4_81,2,0.4798761609907121
4,600,5,4_81,3,0.5258215962441315
4,600,5,4_83,1,0.48833333333333356
4,600,5,4_83,2,0.6807095343680705
4,600,5,4_83,3,0.3436754176610982
4,600,5,4_87,1,0.5070993914807298
4,600,5,4_87,2,0.5560640732265448
4,600,5,4_87,3,0.45862884160756506
4,600,5,4_98,1,0.48351648351648335
4,600,5,4_98,2,0.6363636363636362
4,600,5,4_98,3,0.3643410852713181
5,400,4,5_1,1,0.6892857142857146
5,400,4,5_1,2,0.491525423728813
5,400,4,5_103,1,0.4843749999999998
5,400,4,5_103,2,0.5435294117647058
5,400,4,5_105,1,0.4071588366890377
5,400,4,5_105,2,0.655940594059406
5,400,4,5_107,1,0.46736842105263154
5,400,4,5_107,2,0.6140776699029125
5,400,4,5_109,1,0.441717791411043
5,400,4,5_109,2,0.6408450704225356
5,400,4,5_11,1,0.4809160305343511
5,400,4,5_11,2,0.6766169154228854
5,400,4,5_111,1,0.2955082742316782
5,400,4,5_111,2,0.6930232558139536
5,400,4,5_117,1,0.5303867403314917
5,400,4,5_117,2,0.6746031746031744
5,400,4,5_121,1,0.5030303030303037
5,400,4,5_121,2,0.5342019543973937
5,400,4,5_125,1,0.44798301486199565
5,400,4,5_125,2,0.6666666666666666
5,400,4,5_127,1,0.5037037037037037
5,400,4,5_127,2,0.6568627450980394
5,400,4,5_129,1,0.4665354330708659
5,400,4,5_129,2,0.7150395778364116
5,400,4,5_141,1,0.6881355932203393
5,400,4,5_141,2,0.4070796460176989
5,400,4,5_15,1,0.5707196029776676
5,400,4,5_15,2,0.6336996336996329
5,400,4,5_154,1,0.5486725663716815
5,400,4,5_154,2,0.48264984227129337
5,400,4,5_156,1,0.4698795180722894
5,400,4,5_156,2,0.6111111111111108
5,400,4,5_158,1,0.46839080459770116
5,400,4,5_158,2,0.5255681818181819
5,400,4,5_172,1,0.48303393213572865
5,400,4,5_172,2,0.6556962025316456
5,400,4,5_174,1,0.36567164179104467
5,400,4,5_174,2,0.6085918854415276
5,400,4,5_176,1,0.3993055555555552
5,400,4,5_176,2,0.6419294990723564
5,400,4,5_184,1,0.409185803757829
5,400,4,5_184,2,0.6247240618101543
5,400,4,5_186,1,0.6657142857142855
5,400,4,5_186,2,0.4254545454545458
5,400,4,5_19,1,0.6846590909090903
5,400,4,5_19,2,0.3274336283185847
5,400,4,5_25,1,0.494339622641509
5,400,4,5_25,2,0.5153846153846151
5,400,4,5_27,1,0.678966789667897
5,400,4,5_27,2,0.43718592964824066
5,400,4,5_33,1,0.5178236397748596
5,400,4,5_33,2,0.6539440203562341
5,400,4,5_37,1,0.5058004640371231
5,400,4,5_37,2,0.6740506329113924
5,400,4,5_5,1,0.6475409836065572
5,400,4,5_5,2,0.3481781376518219
5,400,4,5_62,1,0.5235602094240839
5,400,4,5_62,2,0.6546762589928055
5,400,4,5_7,1,0.23151125401929243
5,400,4,5_7,2,0.7155688622754487
5,400,4,5_72,1,0.6862170087976545
5,400,4,5_72,2,0.4083969465648848
5,400,4,5_76,1,0.7198879551820724
5,400,4,5_76,2,0.537634408602151
5,400,4,5_84,1,0.7142857142857145
5,400,4,5_84,2,0.5555555555555559
5,400,4,5_86,1,0.7117903930131005
5,400,4,5_86,2,0.45360824742268024
5,400,4,5_94,1,0.6445012787723782
5,400,4,5_94,2,0.5791666666666669
5,400,4,5_96,1,0.6946107784431136
5,400,4,5_96,2,0.30088495575221286
5,400,4,5_99,1,0.4356435643564358
5,400,4,5_99,2,0.6608695652173909
5,400,5,5_101,1,0.4184210526315789
5,400,5,5_101,2,0.6557863501483685
5,400,5,5_101,3,0.5658536585365845
5,400,5,5_115,1,0.400756143667297
5,400,5,5_115,2,0.5969868173258003
5,400,5,5_115,3,0.5961002785515322
5,400,5,5_119,1,0.5186915887850468
5,400,5,5_119,2,0.5786516853932581
5,400,5,5_119,3,0.5319148936170214
5,400,5,5_123,1,0.6865079365079363
5,400,5,5_123,2,0.37264150943396174
5,400,5,5_123,3,0.494423791821562
5,400,5,5_13,1,0.4232209737827714
5,400,5,5_13,2,0.721311475409836
5,400,5,5_13,3,0.382636655948553
5,400,5,5_131,1,0.375
5,400,5,5_131,2,0.5898123324396786
5,400,5,5_131,3,0.5186440677966102
5,400,5,5_133,1,0.40718562874251485
5,400,5,5_133,2,0.6305732484076433
5,400,5,5_133,3,0.4887640449438205
5,400,5,5_137,1,0.6988636363636361
5,400,5,5_137,2,0.40613026819923354
5,400,5,5_137,3,0.5516014234875447
5,400,5,5_139,1,0.47071129707112985
5,400,5,5_139,2,0.7354651162790694
5,400,5,5_139,3,0.39737991266375616
5,400,5,5_143,1,0.6715976331360943
5,400,5,5_143,2,0.43190661478599235
5,400,5,5_143,3,0.5427509293680302
5,400,5,5_146,1,0.42403628117913855
5,400,5,5_146,2,0.7134831460674153
5,400,5,5_146,3,0.4473684210526318
5,400,5,5_152,1,0.4275700934579439
5,400,5,5_152,2,0.6186868686868692
5,400,5,5_152,3,0.49671052631578955
5,400,5,5_160,1,0.41489361702127636
5,400,5,5_160,2,0.6292906178489704
5,400,5,5_160,3,0.5209003215434083
5,400,5,5_168,1,0.3513513513513513
5,400,5,5_168,2,0.6457399103139014
5,400,5,5_168,3,0.6475409836065572
5,400,5,5_17,1,0.6863468634686349
5,400,5,5_17,2,0.3881278538812781
5,400,5,5_17,3,0.5275590551181106
5,400,5,5_170,1,0.6919191919191922
5,400,5,5_170,2,0.3244680851063823
5,400,5,5_170,3,0.6165048543689323
5,400,5,5_178,1,0.4201312910284464
5,400,5,5_178,2,0.6743002544529262
5,400,5,5_178,3,0.48669201520912536
5,400,5,5_188,1,0.41814159292035413
5,400,5,5_188,2,0.7514285714285717
5,400,5,5_188,3,0.38157894736842035
5,400,5,5_190,1,0.40831758034026466
5,400,5,5_190,2,0.6297786720321935
5,400,5,5_190,3,0.5082872928176794
5,400,5,5_21,1,0.2901408450704225
5,400,5,5_21,2,0.7098591549295774
5,400,5,5_21,3,0.4309623430962342
5,400,5,5_23,1,0.414
5,400,5,5_23,2,0.7234567901234569
5,400,5,5_23,3,0.3875432525951554
5,400,5,5_29,1,0.49040511727078884
5,400,5,5_29,2,0.7563291139240504
5,400,5,5_29,3,0.3104838709677421
5,400,5,5_3,1,0.735714285714286
5,400,5,5_3,2,0.34259259259259245
5,400,5,5_3,3,0.4813559322033898
5,400,5,5_35,1,0.6878306878306882
5,400,5,5_35,2,0.361963190184049
5,400,5,5_35,3,0.5793871866295265
5,400,5,5_39,1,0.4393203883495147
5,400,5,5_39,2,0.710769230769231
5,400,5,5_39,3,0.5
5,400,5,5_41,1,0.48181818181818226
5,400,5,5_41,2,0.5402843601895732
5,400,5,5_41,3,0.4470046082949314
5,400,5,5_52,1,0.7516556291390728
5,400,5,5_52,2,0.31380753138075357
5,400,5,5_52,3,0.5030674846625767
5,400,5,5_54,1,0.45571955719557206
5,400,5,5_54,2,0.758354755784062
5,400,5,5_54,3,0.35074626865671604
5,400,5,5_58,1,0.7041666666666662
5,400,5,5_58,2,0.3641025641025642
5,400,5,5_58,3,0.4979919678714865
5,400,5,5_60,1,0.5088028169014087
5,400,5,5_60,2,0.7499999999999997
5,400,5,5_60,3,0.4266055045871565
5,400,5,5_64,1,0.6754716981132077
5,400,5,5_64,2,0.2866666666666666
5,400,5,5_64,3,0.6369047619047616
5,400,5,5_68,1,0.3956692913385831
5,400,5,5_68,2,0.7292161520190024
5,400,5,5_68,3,0.3630573248407642
5,400,5,5_70,1,0.5
5,400,5,5_70,2,0.6984815618221258
5,400,5,5_70,3,0.49466192170818557
5,400,5,5_74,1,0.707792207792208
5,400,5,5_74,2,0.3435114503816792
5,400,5,5_74,3,0.6231884057971013
5,400,5,5_78,1,0.4896265560165977
5,400,5,5_78,2,0.7365269461077844
5,400,5,5_78,3,0.4888888888888891
5,400,5,5_82,1,0.45934065934065943
5,400,5,5_82,2,0.6507936507936507
5,400,5,5_82,3,0.4230769230769232
5,400,5,5_88,1,0.5519230769230767
5,400,5,5_88,2,0.5109649122807015
5,400,5,5_88,3,0.505668934240363
5,400,5,5_9,1,0.4742268041237111
5,400,5,5_9,2,0.6948228882833788
5,400,5,5_9,3,0.3467492260061919
5,400,5,5_90,1,0.740983606557377
5,400,5,5_90,2,0.3623853211009172
5,400,5,5_90,3,0.5245283018867923
5,400,5,5_97,1,0.6802721088435376
5,400,5,5_97,2,0.5310734463276837
5,400,5,5_97,3,0.40291262135922296
5,600,4,5_102,1,0.4079822616407978
5,600,4,5_102,2,0.5779220779220783
5,600,4,5_104,1,0.5559845559845562
5,600,4,5_104,2,0.5943152454780356
5,600,4,5_108,1,0.3611111111111108
5,600,4,5_108,2,0.6822033898305084
5,600,4,5_114,1,0.4865470852017934
5,600,4,5_114,2,0.5994764397905763
5,600,4,5_116,1,0.40357852882703776
5,600,4,5_116,2,0.6787330316742086
5,600,4,5_118,1,0.4886128364389234
5,600,4,5_118,2,0.525531914893617
5,600,4,5_12,1,0.44216417910447753
5,600,4,5_12,2,0.7346437346437346
5,600,4,5_122,1,0.42913385826771666
5,600,4,5_122,2,0.6359649122807014
5,600,4,5_124,1,0.4587813620071685
5,600,4,5_124,2,0.5490909090909093
5,600,4,5_132,1,0.4371373307543518
5,600,4,5_132,2,0.5628626692456482
5,600,4,5_144,1,0.472795497185741
5,600,4,5_144,2,0.5424710424710425
5,600,4,5_145,1,0.48422712933753975
5,600,4,5_145,2,0.684100418410042
5,600,4,5_151,1,0.4611398963730572
5,600,4,5_151,2,0.7172413793103448
5,600,4,5_153,1,0.4371002132196163
5,600,4,5_153,2,0.5932584269662919
5,600,4,5_155,1,0.47609942638623354
5,600,4,5_155,2,0.5995623632385118
5,600,4,5_157,1,0.4829268292682925
5,600,4,5_157,2,0.5273631840796019
5,600,4,5_159,1,0.49909584086799297
5,600,4,5_159,2,0.5187265917602997
5,600,4,5_161,1,0.37229437229437246
5,600,4,5_161,2,0.6359649122807014
5,600,4,5_165,1,0.4947839046199701
5,600,4,5_165,2,0.6372180451127821
5,600,4,5_167,1,0.5965770171149144
5,600,4,5_167,2,0.3666666666666668
5,600,4,5_169,1,0.47200000000000003
5,600,4,5_169,2,0.6932773109243695
5,600,4,5_171,1,0.4884792626728108
5,600,4,5_171,2,0.6727272727272731
5,600,4,5_175,1,0.6443965517241379
5,600,4,5_175,2,0.4755043227665708
5,600,4,5_179,1,0.49281314168377816
5,600,4,5_179,2,0.555056179775281
5,600,4,5_187,1,0.4614093959731544
5,600,4,5_187,2,0.6184971098265896
5,600,4,5_191,1,0.4506802721088438
5,600,4,5_191,2,0.6333333333333333
5,600,4,5_20,1,0.45522388059701496
5,600,4,5_20,2,0.7087378640776701
5,600,4,5_26,1,0.4640980735551665
5,600,4,5_26,2,0.5266781411359724
5,600,4,5_32,1,0.5643776824034331
5,600,4,5_32,2,0.4328358208955226
5,600,4,5_36,1,0.535135135135135
5,600,4,5_36,2,0.5657894736842106
5,600,4,5_38,1,0.4914529914529911
5,600,4,5_38,2,0.6839080459770116
5,600,4,5_4,1,0.520661157024793
5,600,4,5_4,2,0.6666666666666672
5,600,4,5_42,1,0.6086956521739134
5,600,4,5_42,2,0.5186440677966102
5,600,4,5_46,1,0.4911111111111107
5,600,4,5_46,2,0.5313225058004641
5,600,4,5_48,1,0.5254988913525496
5,600,4,5_48,2,0.5035294117647061
5,600,4,5_49,1,0.5016501650165016
5,600,4,5_49,2,0.5252173913043479
5,600,4,5_51,1,0.493203883495146
5,600,4,5_51,2,0.5117647058823527
5,600,4,5_6,1,0.5144356955380578
5,600,4,5_6,2,0.5153203342618384
5,600,4,5_71,1,0.4688581314878895
5,600,4,5_71,2,0.6545842217484009
5,600,4,5_73,1,0.4622467771639044
5,600,4,5_73,2,0.6460176991150444
5,600,4,5_79,1,0.48250460405156553
5,600,4,5_79,2,0.7024999999999998
5,600,4,5_8,1,0.4783427495291904
5,600,4,5_8,2,0.6658653846153845
5,600,4,5_95,1,0.5778894472361804
5,600,4,5_95,2,0.6176470588235293
5,600,4,5_98,1,0.47514910536779303
5,600,4,5_98,2,0.7058823529411765
5,600,5,5_10,1,0.46387832699619763
5,600,5,5_10,2,0.4555735056542811
5,600,5,5_10,3,0.5444264943457189
5,600,5,5_100,1,0.5
5,600,5,5_100,2,0.5007610350076102
5,600,5,5_100,3,0.5694444444444446
5,600,5,5_106,1,0.4771126760563381
5,600,5,5_106,2,0.6988235294117646
5,600,5,5_106,3,0.3798219584569734
5,600,5,5_110,1,0.41478439425051344
5,600,5,5_110,2,0.4965156794425084
5,600,5,5_110,3,0.7118226600985221
5,600,5,5_112,1,0.5167910447761195
5,600,5,5_112,2,0.49333333333333323
5,600,5,5_112,3,0.5175097276264592
5,600,5,5_120,1,0.4482758620689654
5,600,5,5_120,2,0.5925925925925928
5,600,5,5_120,3,0.5699481865284971
5,600,5,5_126,1,0.3981132075471698
5,600,5,5_126,2,0.6744186046511628
5,600,5,5_126,3,0.4196185286103543
5,600,5,5_128,1,0.5034965034965034
5,600,5,5_128,2,0.5298507462686569
5,600,5,5_128,3,0.6206896551724136
5,600,5,5_134,1,0.4250000000000003
5,600,5,5_134,2,0.5348837209302324
5,600,5,5_134,3,0.5803571428571427
5,600,5,5_138,1,0.44444444444444453
5,600,5,5_138,2,0.6797235023041474
5,600,5,5_138,3,0.4964285714285715
5,600,5,5_14,1,0.5046296296296295
5,600,5,5_14,2,0.5270935960591133
5,600,5,5_14,3,0.6697674418604654
5,600,5,5_140,1,0.45769230769230773
5,600,5,5_140,2,0.5674044265593563
5,600,5,5_140,3,0.6178160919540225
5,600,5,5_142,1,0.4932301740812378
5,600,5,5_142,2,0.5009560229445509
5,600,5,5_142,3,0.6868421052631577
5,600,5,5_147,1,0.6547884187082401
5,600,5,5_147,2,0.42234332425068133
5,600,5,5_147,3,0.5408163265306126
5,600,5,5_149,1,0.4894736842105261
5,600,5,5_149,2,0.6126315789473687
5,600,5,5_149,3,0.4017467248908296
5,600,5,5_16,1,0.5211538461538462
5,600,5,5_16,2,0.6766304347826086
5,600,5,5_16,3,0.4204946996466435
5,600,5,5_163,1,0.40630182421227223
5,600,5,5_163,2,0.5737179487179487
5,600,5,5_163,3,0.6333333333333333
5,600,5,5_173,1,0.4094076655052264
5,600,5,5_173,2,0.617486338797814
5,600,5,5_173,3,0.5343511450381682
5,600,5,5_177,1,0.5056338028169016
5,600,5,5_177,2,0.6190476190476188
5,600,5,5_177,3,0.5806451612903227
5,600,5,5_18,1,0.49192100538599637
5,600,5,5_18,2,0.6417233560090703
5,600,5,5_18,3,0.4891640866873064
5,600,5,5_181,1,0.4778761061946901
5,600,5,5_181,2,0.5139372822299653
5,600,5,5_181,3,0.5147601476014761
5,600,5,5_183,1,0.4438095238095239
5,600,5,5_183,2,0.5195729537366548
5,600,5,5_183,3,0.47451669595782064
5,600,5,5_185,1,0.40036900369003675
5,600,5,5_185,2,0.6448412698412695
5,600,5,5_185,3,0.49311294765840274
5,600,5,5_2,1,0.5032967032967035
5,600,5,5_2,2,0.5255813953488372
5,600,5,5_2,3,0.7259786476868326
5,600,5,5_22,1,0.4215686274509802
5,600,5,5_22,2,0.6469298245614035
5,600,5,5_22,3,0.4423076923076923
5,600,5,5_24,1,0.5
5,600,5,5_24,2,0.693370165745856
5,600,5,5_24,3,0.4126394052044616
5,600,5,5_28,1,0.44018058690744905
5,600,5,5_28,2,0.5486725663716815
5,600,5,5_28,3,0.4857142857142855
5,600,5,5_30,1,0.4390243902439027
5,600,5,5_30,2,0.5199999999999998
5,600,5,5_30,3,0.5277246653919695
5,600,5,5_34,1,0.4810126582278479
5,600,5,5_34,2,0.6582568807339453
5,600,5,5_34,3,0.4775641025641023
5,600,5,5_40,1,0.43428571428571405
5,600,5,5_40,2,0.7243902439024388
5,600,5,5_40,3,0.3656957928802592
5,600,5,5_44,1,0.511578947368421
5,600,5,5_44,2,0.5132743362831861
5,600,5,5_44,3,0.45454545454545453
5,600,5,5_53,1,0.4982142857142858
5,600,5,5_53,2,0.699004975124378
5,600,5,5_53,3,0.3890675241157554
5,600,5,5_55,1,0.48667850799289486
5,600,5,5_55,2,0.5043630017452008
5,600,5,5_55,3,0.6745843230403799
5,600,5,5_59,1,0.7067307692307687
5,600,5,5_59,2,0.34078212290502824
5,600,5,5_59,3,0.5462962962962964
5,600,5,5_63,1,0.4650766609880751
5,600,5,5_63,2,0.7008928571428571
5,600,5,5_63,3,0.4573378839590441
